S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,pH,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
0.020949259225648234,0.009220436079143557,0.22970699865607508,0.014905991614986755,0.027993032073854996,0.03510436322147343,0.14460443194998368,4.261515332503981e-07,0.057115393778414215,0.030710737289048235,0.023028922931578794,8.42439103981863,5.79644922512437,1.2245960020974784,0.7848537016804777,0.3078249478841886,1.2780075553105248,0.26378135039922546,0.04693428113967921,0.17674700584188896,0.14303107783217248,0.5088735824229974,0.27512947037933616,13.17990719478813,6.60303871106617e-70,6.767601539470776e-06,6.586981495260206,0.014631637525314297,0.027522375189371492,0.03442838125777582,0.14248226611494552,0.020147930034495495,0.01056280725455274,9.836288904773635e-05,0.022930560042531058,1.7324191302002318e-05,1.599300275767744,0.0146912472694553
0.020949221957329216,0.009220689362865245,0.22970230834772531,0.01490620031932121,0.027993434368350934,0.035104481479803246,0.1446287161586365,4.261524065012036e-07,0.05711489183600744,0.03071074643040927,0.023027613297272497,8.42437709773408,5.796448820404342,1.2245959286982468,0.7848536810709829,0.3078249220111883,1.278010050635214,0.26377439344380393,0.04693473005641927,0.1767448138075698,0.14303078279742337,0.5088706068786663,0.2751290245058719,13.179853940375509,6.58929670217977e-70,6.753517048289591e-06,6.586878661509147,0.014631778613314427,0.027522661135811467,0.034428340241330055,0.14250569867734453,0.02014629511294079,0.010564451317468481,9.833410805427344e-05,0.022929279189218225,1.7323432586373118e-05,1.599226919282618,0.014670911636933405
0.020949185465055326,0.009220942329884144,0.22969763525562628,0.01490640857260412,0.02799383593614242,0.03510459998483679,0.14465675974946482,4.261533048039835e-07,0.0571132407875588,0.030705896013936224,0.023026307467897834,8.424363184118418,5.796448416568472,1.224595855465998,0.7848536605082563,0.3078248961968349,1.27801253946779,0.2637674538250826,0.04693517739280527,0.17674262721101514,0.143030488451938,0.5088674479470697,0.27512857952436176,13.179800795447903,6.575583292672608e-70,6.739461869249597e-06,6.586968311610134,0.014632038633084439,0.027523151488160754,0.03442859333622943,0.14253376246934946,0.020144543560596823,0.0105613524533394,9.834874486565917e-05,0.022927958723032174,1.7325035359350187e-05,1.599347033802594,0.014709115494611876
0.020949146081181896,0.009221193781707947,0.22969297895853116,0.014906616313491043,0.02799423642339654,0.035104718165190285,0.14467736286394375,4.2615392998561384e-07,0.057115342135962706,0.030705775061292063,0.023025002238523693,8.424349298913594,5.796448013654776,1.2245957824001859,0.7848536399921745,0.30782487044097845,1.2780150221914077,0.263760531595722,0.04693562317593114,0.17674044612190168,0.14303019486111812,0.5088646657628955,0.2751281359742311,13.179747759780406,6.561898423024678e-70,6.725435941347407e-06,6.586874453007777,0.01463218433867859,0.027523445217052862,0.03442856594198608,0.14255361101556202,0.020142966740648808,0.010562808320643255,9.83220094117369e-05,0.022926680229111956,1.7324294132306407e-05,1.5992991962366692,0.014691301348803067
0.020949109112895964,0.00922144521921066,0.22968833964794722,0.014906823486040709,0.02799463576493045,0.035104835593411814,0.14470153251103038,4.261547985108932e-07,0.0571148436497376,0.030705801594837868,0.023023700748659025,8.424335442061773,5.796447611698702,1.224595709500628,0.7848536195226544,0.30782484474350985,1.2780174982917751,0.2637536265925527,0.0469360673961181,0.17673827045627813,0.14302990198069818,0.5088617097256596,0.2751276929627489,13.179694833148815,6.548242033839848e-70,6.711439203706601e-06,6.586771512892769,0.014632323838365739,0.027523728114353413,0.034428523909630776,0.1425769297309007,0.020141341668714775,0.010564459926123093,9.82932502033704e-05,0.022925407498455654,1.7323531385303296e-05,1.5992255490963958,0.014670872997230883
0.020949072927207404,0.00922169634671504,0.22968371736697635,0.014907030211305204,0.02799503438735506,0.0351049532708538,0.14472948183200843,4.2615569273566547e-07,0.057113186713005124,0.030700956191915638,0.023022403052545198,8.424321613505194,5.796447210620747,1.2245956367669564,0.7848535990995931,0.30782481910429976,1.2780199679486184,0.2637467387962526,0.04693651005259008,0.17673610018743,0.14302960978416807,0.508858569252724,0.27512725083653705,13.179642015329271,6.53461406584558e-70,6.697471595577437e-06,6.586861535239772,0.014632582603765617,0.027524215992879447,0.034428776794586634,0.14260490265199446,0.0201395994933606,0.010561356698555038,9.830799863956688e-05,0.022924095053905632,1.732513631446122e-05,1.5993458074112954,0.014709129889808681
0.020949033841430507,0.009221945961298939,0.22967911169419286,0.014907236428017827,0.027995431936690632,0.03510507062662871,0.14474997639116274,4.2615631299217063e-07,0.057115291066100846,0.030700841560449846,0.02302110593540659,8.424307813186157,5.796446810458882,1.2245955641986284,0.7848535787228673,0.3078247935231992,1.2780224315464697,0.26373986826015944,0.04693695117243328,0.1767339353853637,0.1430293183370941,0.5088558062083811,0.2751268101376202,13.179589306098242,6.521014459892709e-70,6.683533056336619e-06,6.586768009084188,0.014632727002378686,0.027524507158017266,0.034428749063522404,0.14262464543126693,0.020138032256277992,0.010562809304171854,9.828138283970296e-05,0.022922824552566886,1.732439637175002e-05,1.5992981302748976,0.014691354810449957
0.020948997170795756,0.00922219556574026,0.22967452282172648,0.01490744207989502,0.02799582834667691,0.03510518723050103,0.14477403191789232,4.261571768140575e-07,0.05711479600823642,0.030700885393764688,0.023019812539282623,8.424294041047185,5.796446411248775,1.2245954917954638,0.784853558392395,0.3078247680000998,1.2780248885701073,0.2637330148212732,0.04693739074591322,0.17673177596620496,0.14302902759525146,0.5088528695558152,0.27512636997152423,13.179536705232909,6.507443156955173e-70,6.669623525487015e-06,6.586664962978111,0.014632864924973366,0.027524787027771745,0.03442870602161603,0.14264785073819491,0.02013641697690769,0.010564468416856997,9.825264521931046e-05,0.02292155989406331,1.7323629612966655e-05,1.599224193701883,0.014670834219647159
0.020948961289282104,0.009222444866847365,0.22966995079428304,0.01490764728822697,0.02799622404509703,0.03510530408609611,0.14480188732016794,4.261580669801174e-07,0.05711313319952873,0.03069604496569386,0.023018522925808693,8.42428029703086,5.796446012910779,1.2245954195570978,0.7848535381080738,0.30782474253487313,1.278027339198436,0.26372617846039426,0.04693782877213927,0.1767296219031382,0.1430287375319638,0.5088497474238465,0.27512593068404456,13.179484212510783,6.493900098129735e-70,6.655742942657387e-06,6.586755355867419,0.014633122445887506,0.027525272451765097,0.03442895869976681,0.14267573312860748,0.020134684123599166,0.010561360842094695,9.826750463823169e-05,0.02292025542117046,1.7325236691314227e-05,1.599344595168313,0.014709143995210677
0.0209489224992239,0.00922269265728569,0.2296653951902536,0.01490785199182413,0.02799661867782384,0.035105420623018246,0.1448222737139181,4.261586823335122e-07,0.057115240544525846,0.03069593662993792,0.023017233870401263,8.424266581079838,5.796445615482821,1.2245953474829887,0.7848535178697814,0.3078247171273711,1.2780297838173613,0.26371935923153367,0.04693826527819041,0.17672747326649788,0.14302844821296123,0.5088470033999276,0.2751254928197955,13.179431827709703,6.480385224635758e-70,6.641891247602152e-06,6.586662159890682,0.01463326554719024,0.027525561072067994,0.0344289306344828,0.14269537051917253,0.020133126414192692,0.01056281021574523,9.824100762564103e-05,0.02291899286277562,1.732449802060316e-05,1.599297077036834,0.014691407667718794
