,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,pH,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
0,0.039603653361804006,0.017360349087239973,0.8600397594570336,0.044847033530804964,0.05149964108732353,0.09651872664489572,5.454866655350967,7.974124138860563e-07,0.06889090920855541,0.07162221216284784,0.1263772648136262,0.19085504652573457,0.6834201813934566,0.10473941354944087,0.3988570606082644,0.10808951248102407,0.49796280067995286,1.4582903769700992,0.24228429561874154,0.5288760555372553,0.16436966047914212,0.6588292022209599,0.36909359929362123,25.341710093050647,0.03999999999999317,0.01999999999999711,6.97470595124758,0.04450528578958109,0.05114148904871732,0.0957488386041811,5.421796421569574,0.05896306312662118,0.012659149036226674,0.0013100401099021754,0.12506722470372403,2.5840531224296336e-05,1.651667360991688,0.01783571478672821
1,0.025415267971861756,0.011221163548105725,0.3012281761778787,0.026536386066656727,0.030336335522418198,0.043325811428183016,1.982217415247593,5.065163165463712e-07,0.06536556164152435,0.12351911072227806,0.12692258269671522,0.23112411538653926,0.527810295309151,0.06694133624557776,0.252126521430763,0.06954780683750245,0.48431748755870035,1.3989586583583018,0.2664864727687022,0.5098548002796177,0.16043445867135675,0.8075169239342144,0.36650317119907727,25.42224818402553,0.039999999766424106,0.019999999913635873,7.3150558356364455,0.026443646405171776,0.030239614602851236,0.04316728600916515,1.9767107675425348,0.11248888977737756,0.011030220944900505,0.002845653336648907,0.12407692936006633,1.8215532728560156e-05,1.6910028338309355,0.015683730975617947
2,0.02085047018467599,0.009227194109600032,0.21528295238303563,0.021239495619172787,0.02425124501258756,0.03236794307899981,0.9359574372255878,4.141499244191198e-07,0.06284829677700719,0.1394893390511885,0.1274754718014411,0.2523705897601748,0.4647413004415407,0.05410634950543868,0.2026212009905872,0.056407049010633266,0.47348497401038614,1.3585928541976706,0.26555266833882957,0.4959201854513811,0.15653843668507236,0.8334013717757423,0.3587487363321406,25.464739337846495,0.03999999079800295,0.019999996597584592,7.393470335990338,0.021177493829124882,0.024186663883496343,0.03226901595441519,0.9337858516246285,0.12893500306183941,0.010554335989349071,0.0034084873132383758,0.12406698448820269,1.5667201009121312e-05,1.6857423906117535,0.015037639565848929
3,0.017851099726497104,0.007911980108057735,0.1699027913535852,0.0178976125042806,0.0204209623207535,0.026166626946814334,0.5350152284261862,3.537983363460418e-07,0.060555676581140555,0.14592272343982604,0.12808816723521144,0.2707883268996046,0.41798174477673106,0.04546758754751296,0.1694345296962733,0.047540224296476044,0.4623790615946262,1.3193697166819953,0.26212981318532796,0.4821184637412013,0.15250170768130425,0.8290585760872936,0.3502437645897081,25.501554804209405,0.03999989082765287,0.01999995963379759,7.425806178389712,0.017849104851234893,0.020370473532619043,0.02609237507015221,0.5338627747949438,0.1356178846021402,0.010304838837685857,0.003681995255160861,0.12440617198005062,1.3938170585988954e-05,1.6713560764029158,0.01470515836580969
4,0.01488609163234126,0.006607878462074012,0.13151170986447788,0.01469575786463472,0.016757760730187903,0.0206760854401696,0.319228468350731,2.944037088906365e-07,0.05792208668171477,0.14982404088850348,0.1289627399872968,0.29485364408494913,0.36648334727502796,0.03675314582607064,0.13609089417044148,0.038573427348377494,0.44595248633640383,1.2635702155304043,0.2553632026985983,0.4622510939783479,0.14655051447064102,0.805966155731082,0.3373749018284223,25.549441749702144,0.03999867322645224,0.01999950942879768,7.447789670508501,0.014657889045766344,0.01671836907423038,0.020620301992628372,0.3185747034257652,0.1397307511637345,0.010093289724768957,0.003893805373188124,0.12506893461410867,1.214253585774778e-05,1.650499342590519,0.014428097888058294
5,0.013502527476151622,0.005997992100530309,0.11542300961989732,0.013234898059873322,0.015088586837768146,0.018305246628453016,0.25396477853843497,2.6677865692186196e-07,0.0566099621675565,0.1512267342332673,0.12949369765106314,0.30915682805557865,0.34021880959390693,0.03262205832585655,0.12034135657147058,0.03431320444784915,0.43536545735463655,1.228537455014854,0.25047004801771067,0.4496920380811445,0.1427396336125843,0.7879329289679651,0.32902405363128684,25.577445262962392,0.03999566103898656,0.019998395680012694,7.456340029497118,0.013201456861435736,0.015053808696698751,0.018256819903022747,0.2534547899321249,0.14122442659231235,0.010002307640954947,0.003985183631988799,0.12550851401907434,1.126258661835629e-05,1.6391452013633923,0.014278007762943266
6,0.01195491772345883,0.005314766375003061,0.0986208212150132,0.011625071096172385,0.013250803475609783,0.01578378422748659,0.19755009340264348,2.359459007448869e-07,0.055090200918179746,0.1526535778453051,0.13021398479330076,0.3285848384108333,0.3086970657391939,0.027947234445509554,0.10257410011715136,0.0294830407229907,0.4201629115105944,1.1791661293876607,0.24303646434827186,0.43191889212653384,0.13730505371515156,0.760559997457863,0.31702183908405546,25.613849659159264,0.039983411399294025,0.019993866406360382,7.465477634918056,0.011596307572064956,0.013220895759469288,0.015742895181959805,0.1971616347800242,0.14275348004574076,0.009900097799564305,0.004089882661371785,0.12612410213192898,1.024103842661752e-05,1.6256395532709103,0.014146473392339307
7,0.01116133056520439,0.004963996100249626,0.09045340034008853,0.010809304574847347,0.0123201674320247,0.014541098480996204,0.17364876004024832,2.2016284829850613e-07,0.05429160676981476,0.15336104876634915,0.1306462976389235,0.3403892417704473,0.2914680281957164,0.025525926011391677,0.09339922917881248,0.026976671822517378,0.4105007225409043,1.148260713378924,0.23814181594385045,0.42076008025538403,0.1338740454661088,0.742737503282951,0.30940168053804273,25.63413011918551,0.03996678118225448,0.019987717425185597,7.4700688030850575,0.010782840033714351,0.012292651971125354,0.014503823818343854,0.17331088430271596,0.1435129435580089,0.009848105208340265,0.004145687485153396,0.12650061015377012,9.699594653927196e-06,1.6183667330540497,0.014080771459875786
8,0.010212311752702206,0.0045441418672252844,0.08105619200637101,0.009842257723938014,0.011217515614568168,0.01309746679313389,0.14853918839190905,2.0131242922858777e-07,0.05331978484616653,0.15419854723751422,0.13122626548167904,0.35660545841468916,0.26970316701173314,0.022606605158379,0.0823675613336778,0.0239497483750187,0.3967109077656775,1.1046944757399233,0.23099467355749892,0.40499623722227046,0.1290073755621257,0.7170384579162825,0.2985479282429302,25.65786295661657,0.03992331330447258,0.019971645286045593,7.47551158649994,0.009818460196935767,0.01119277410560993,0.013064309817038443,0.14825376206225452,0.14441215643074287,0.009786390806771317,0.004214919573203569,0.12701134590847546,9.034665562536758e-06,1.609351299513633,0.014001067229093332
9,0.009057231942055002,0.004032554230119298,0.07012604761522341,0.008677514815249546,0.0098902677901786,0.01139999038941462,0.12208097490485677,1.7840254921869204e-07,0.05211169765235407,0.15518233720764357,0.1320173973854712,0.3801717913136582,0.24109758863339203,0.019014261597622612,0.06884814864081198,0.020215744555902356,0.3755104154421153,1.0387922561900709,0.21974032596198412,0.38109112535125006,0.12159102047262373,0.6772896768052045,0.28192503811780817,25.67745398035892,0.03978570039113749,0.019920763255372245,7.482016401399182,0.008656844676476195,0.009868777260777227,0.01137155862803662,0.12184987054302292,0.1454707642584036,0.009711572949240011,0.004302237218163685,0.1277151601673075,8.197352643320811e-06,1.5979107973832007,0.013905858853241634
