q_ch4,q_co2,q_gas,q_h2
1798.028755,1003.229008,2954.726993,0.047135596
1798.030408,1003.230365,2954.730157,0.047134699
1798.031517,1003.231372,2954.732381,0.047133789
1798.03262,1003.232374,2954.734593,0.04713288
1798.034312,1003.233752,2954.737822,0.047131987
1798.035455,1003.234778,2954.740101,0.047131082
1798.036598,1003.235801,2954.742379,0.047130178
1798.038328,1003.237201,2954.745668,0.047129291
1798.039505,1003.238245,2954.748002,0.047128391
1798.040686,1003.239289,2954.750343,0.047127492
1798.042453,1003.240709,2954.753692,0.04712661
1798.043662,1003.24177,2954.756079,0.047125715
1798.044881,1003.242836,2954.75848,0.047124821
1798.046683,1003.244275,2954.761888,0.047123944
1798.047923,1003.245353,2954.764325,0.047123054
1798.049178,1003.246439,2954.766786,0.047122165
1798.051015,1003.247897,2954.77025,0.047121293
1798.052286,1003.248992,2954.772736,0.047120408
1798.053576,1003.250098,2954.775255,0.047119524
1798.055446,1003.251574,2954.778773,0.047118657
1798.056746,1003.252685,2954.781307,0.047117776
1798.058071,1003.25381,2954.783882,0.047116898
1798.059973,1003.255304,2954.787453,0.047116035
1798.061302,1003.25643,2954.790034,0.047115159
1798.06266,1003.257573,2954.792663,0.047114286
1798.064593,1003.259085,2954.796285,0.047113428
1798.065949,1003.260226,2954.79891,0.047112557
1798.06734,1003.261387,2954.801592,0.047111688
1798.069304,1003.262916,2954.805264,0.047110836
1798.070687,1003.264071,2954.807933,0.047109969
1798.072109,1003.26525,2954.810667,0.047109105
1798.074102,1003.266795,2954.814386,0.047108257
1798.075511,1003.267964,2954.817097,0.047107395
1798.076964,1003.26916,2954.819881,0.047106536
1798.078985,1003.27072,2954.823647,0.047105693
1798.08042,1003.271904,2954.826399,0.047104836
1798.081902,1003.273116,2954.829232,0.047103981
1798.083951,1003.274692,2954.833043,0.047103143
1798.08541,1003.275888,2954.835834,0.04710229
1798.086922,1003.277116,2954.838715,0.04710144
1798.088998,1003.278707,2954.842569,0.047100606
1798.09048,1003.279916,2954.845399,0.047099758
1798.09202,1003.28116,2954.848325,0.047098913
1798.094122,1003.282765,2954.852223,0.047098084
1798.095627,1003.283986,2954.855089,0.04709724
1798.097194,1003.285246,2954.85806,0.0470964
1798.099322,1003.286864,2954.861999,0.047095575
1798.100849,1003.288098,2954.864901,0.047094736
1798.102443,1003.289372,2954.867917,0.0470939
1798.104595,1003.291004,2954.871895,0.04709308
1798.106144,1003.292249,2954.874832,0.047092245
1798.107764,1003.293538,2954.87789,0.047091414
1798.109939,1003.295183,2954.881907,0.047090598
1798.111509,1003.296439,2954.884877,0.047089768
1798.113154,1003.297742,2954.887977,0.047088941
1798.115353,1003.299399,2954.892031,0.04708813
1798.116943,1003.300666,2954.895035,0.047087304
1798.118613,1003.301983,2954.898175,0.047086481
1798.120834,1003.303653,2954.902265,0.047085674
1798.122443,1003.30493,2954.9053,0.047084853
1798.124137,1003.30626,2954.908479,0.047084035
1798.12638,1003.307941,2954.912605,0.047083232
1798.128009,1003.309229,2954.915671,0.047082415
1798.129726,1003.310572,2954.918888,0.047081602
1798.13199,1003.312265,2954.923048,0.047080804
1798.133637,1003.313562,2954.926143,0.047079991
1798.135377,1003.314918,2954.929398,0.047079181
1798.137661,1003.316622,2954.933591,0.047078388
1798.139326,1003.317928,2954.936715,0.047077579
1798.141089,1003.319296,2954.940006,0.047076774
1798.143392,1003.321011,2954.944231,0.047075985
1798.145075,1003.322327,2954.947383,0.04707518
1798.146859,1003.323706,2954.950709,0.047074379
1798.149182,1003.325432,2954.954965,0.047073594
1798.150881,1003.326756,2954.958144,0.047072794
1798.152686,1003.328148,2954.961505,0.047071998
1798.155027,1003.329883,2954.965791,0.047071217
1798.156743,1003.331216,2954.968996,0.04707042
1798.158569,1003.332619,2954.97239,0.047069628
1798.160928,1003.334363,2954.976705,0.047068852
1798.162659,1003.335705,2954.979936,0.04706806
1798.164505,1003.337118,2954.983362,0.047067272
1798.166882,1003.338873,2954.987706,0.047066499
1798.168629,1003.340222,2954.990961,0.047065711
1798.170494,1003.341646,2954.994419,0.047064928
1798.172888,1003.34341,2954.99879,0.047064159
1798.174649,1003.344767,2955.002069,0.047063375
1798.176533,1003.346201,2955.005558,0.047062596
1798.178943,1003.347973,2955.009955,0.047061831
1798.180719,1003.349338,2955.013257,0.047061051
1798.182622,1003.350783,2955.016776,0.047060276
1798.185048,1003.352563,2955.021199,0.047059516
1798.186838,1003.353935,2955.024523,0.04705874
1798.188759,1003.35539,2955.028071,0.047057969
1798.1912,1003.357178,2955.032519,0.047057212
1798.193004,1003.358557,2955.035865,0.04705644
1798.194942,1003.360021,2955.039441,0.047055673
1798.197398,1003.361817,2955.043913,0.047054921
1798.199215,1003.363203,2955.04728,0.047054153
1798.20117,1003.364676,2955.050884,0.04705339
1798.203641,1003.36648,2955.055379,0.047052642
1798.205471,1003.367872,2955.058766,0.047051878
1798.207442,1003.369354,2955.062397,0.047051118
1798.209927,1003.371166,2955.066915,0.047050374
1798.211769,1003.372564,2955.070321,0.047049614
1798.213757,1003.374055,2955.073979,0.047048859
1798.216256,1003.375874,2955.078518,0.047048118
1798.21811,1003.377278,2955.081943,0.047047362
1798.220113,1003.378777,2955.085626,0.047046611
1798.222625,1003.380603,2955.090186,0.047045874
1798.224491,1003.382013,2955.09363,0.047045122
1798.226509,1003.38352,2955.097337,0.047044375
1798.229034,1003.385352,2955.101918,0.047043642
1798.230911,1003.386768,2955.10538,0.047042894
1798.232945,1003.388283,2955.109111,0.04704215
1798.235482,1003.390122,2955.113711,0.047041421
1798.237369,1003.391543,2955.11719,0.047040677
1798.239418,1003.393066,2955.120945,0.047039937
1798.241967,1003.39491,2955.125565,0.047039212
1798.243865,1003.396337,2955.12906,0.047038471
1798.245927,1003.397867,2955.132838,0.047037736
1798.248488,1003.399717,2955.137475,0.047037014
1798.250396,1003.401149,2955.140987,0.047036277
1798.252473,1003.402687,2955.144786,0.047035546
1798.255044,1003.404543,2955.149442,0.047034828
1798.256963,1003.405979,2955.152969,0.047034095
1798.259052,1003.407524,2955.15679,0.047033367
1798.261635,1003.409385,2955.161462,0.047032653
1798.263563,1003.410826,2955.165004,0.047031923
1798.265666,1003.412378,2955.168847,0.047031199
1798.268259,1003.414244,2955.173536,0.047030489
1798.270196,1003.41569,2955.177092,0.047029763
1798.272311,1003.417248,2955.180955,0.047029042
1798.274915,1003.419119,2955.185659,0.047028336
1798.276861,1003.420569,2955.189229,0.047027614
1798.278989,1003.422134,2955.193112,0.047026897
1798.281602,1003.42401,2955.197832,0.047026194
1798.283556,1003.425464,2955.201415,0.047025475
1798.285697,1003.427035,2955.205317,0.047024762
1798.288319,1003.428916,2955.210052,0.047024063
1798.290282,1003.430373,2955.213649,0.047023348
1798.292434,1003.431951,2955.217569,0.047022639
1798.295066,1003.433836,2955.222319,0.047021943
1798.297037,1003.435297,2955.225927,0.047021232
1798.2992,1003.43688,2955.229866,0.047020526
1798.30184,1003.43877,2955.234629,0.047019834
1798.303819,1003.440234,2955.23825,0.047019126
1798.305994,1003.441823,2955.242206,0.047018424
1798.308643,1003.443717,2955.246982,0.047017736
1798.310629,1003.445185,2955.250615,0.047017032
1798.312814,1003.446779,2955.254588,0.047016333
1798.315472,1003.448676,2955.259377,0.047015648
1798.317466,1003.450148,2955.263021,0.047014947
1798.319661,1003.451747,2955.267011,0.047014253
1798.322326,1003.453648,2955.271812,0.047013572
1798.324327,1003.455123,2955.275466,0.047012874
1798.326533,1003.456728,2955.279472,0.047012183
1798.329206,1003.458632,2955.284285,0.047011505
1798.331214,1003.46011,2955.287949,0.047010811
1798.333429,1003.461719,2955.291971,0.047010124
1798.33611,1003.463627,2955.296795,0.047009449
1798.338124,1003.465108,2955.30047,0.047008759
1798.340349,1003.466722,2955.304507,0.047008075
1798.343037,1003.468633,2955.309342,0.047007404
1798.345057,1003.470116,2955.313025,0.047006717
1798.347292,1003.471735,2955.317077,0.047006036
1798.349986,1003.473649,2955.321922,0.047005369
1798.352013,1003.475135,2955.325616,0.047004685
1798.354257,1003.476758,2955.329681,0.047004008
1798.356957,1003.478675,2955.334537,0.047003344
1798.35899,1003.480163,2955.338238,0.047002664
1798.361243,1003.481791,2955.342318,0.04700199
1798.36395,1003.48371,2955.347183,0.047001329
1798.365988,1003.485201,2955.350893,0.047000652
1798.368249,1003.486833,2955.354986,0.046999982
1798.370963,1003.488755,2955.35986,0.046999325
1798.373006,1003.490247,2955.363578,0.046998651
1798.375276,1003.491883,2955.367684,0.046997985
1798.377995,1003.493808,2955.372566,0.046997331
1798.380044,1003.495302,2955.376292,0.046996661
1798.382322,1003.496942,2955.380411,0.046995997
1798.385046,1003.498869,2955.385302,0.046995347
1798.3871,1003.500365,2955.389035,0.04699468
1798.389386,1003.502009,2955.393166,0.04699402
1798.392116,1003.503938,2955.398064,0.046993373
1798.394174,1003.505436,2955.401804,0.046992709
1798.396468,1003.507083,2955.405947,0.046992052
1798.399203,1003.509014,2955.410853,0.046991408
1798.401266,1003.510514,2955.414599,0.046990748
1798.403567,1003.512164,2955.418754,0.046990095
1798.406307,1003.514097,2955.423667,0.046989454
1798.408375,1003.515598,2955.427419,0.046988797
1798.410683,1003.517252,2955.431585,0.046988147
1798.413427,1003.519186,2955.436504,0.04698751
1798.415499,1003.520689,2955.440263,0.046986856
1798.417814,1003.522346,2955.444439,0.046986209
1798.420563,1003.524282,2955.449365,0.046985575
1798.422639,1003.525786,2955.45313,0.046984924
1798.424961,1003.527447,2955.457316,0.046984281
1798.427714,1003.529384,2955.462248,0.04698365
1798.429794,1003.530889,2955.466018,0.046983002
1798.432122,1003.532552,2955.470214,0.046982362
1798.43488,1003.534491,2955.475152,0.046981734
1798.436964,1003.535998,2955.478927,0.04698109
1798.439298,1003.537663,2955.483133,0.046980453
1798.442059,1003.539604,2955.488076,0.046979829
1798.444147,1003.541111,2955.491856,0.046979187
1798.446487,1003.542779,2955.496071,0.046978554
1798.449252,1003.544721,2955.501019,0.046977932
1798.451343,1003.546229,2955.504804,0.046977294
1798.453689,1003.5479,2955.509028,0.046976664
1798.456458,1003.549842,2955.513981,0.046976046
1798.458552,1003.551351,2955.517769,0.046975411
1798.460904,1003.553025,2955.522002,0.046974783
1798.463676,1003.554968,2955.526959,0.046974168
1798.465773,1003.556478,2955.530752,0.046973536
1798.46813,1003.558154,2955.534992,0.046972912
1798.470905,1003.560097,2955.539954,0.0469723
1798.473005,1003.561608,2955.54375,0.046971671
1798.475368,1003.563286,2955.547999,0.046971051
1798.478146,1003.56523,2955.552964,0.046970441
1798.480249,1003.566742,2955.556764,0.046969816
1798.482617,1003.568422,2955.56102,0.046969198
1798.485398,1003.570367,2955.565989,0.046968592
1798.487503,1003.571878,2955.569792,0.046967969
1798.489876,1003.57356,2955.574055,0.046967355
1798.492659,1003.575506,2955.579028,0.046966752
1798.494767,1003.577018,2955.582834,0.046966132
1798.497145,1003.578702,2955.587104,0.046965521
1798.499931,1003.580648,2955.592079,0.046964921
1798.502041,1003.58216,2955.595888,0.046964304
1798.504423,1003.583845,2955.600165,0.046963696
1798.507211,1003.585792,2955.605143,0.046963099
1798.509323,1003.587304,2955.608954,0.046962485
1798.51171,1003.588991,2955.613238,0.04696188
1798.5145,1003.590938,2955.618218,0.046961286
1798.516615,1003.59245,2955.622031,0.046960675
1798.519006,1003.594139,2955.626321,0.046960073
1798.521798,1003.596085,2955.631303,0.046959482
1798.523914,1003.597598,2955.635119,0.046958874
1798.526309,1003.599288,2955.639414,0.046958275
1798.529103,1003.601235,2955.644399,0.046957687
1798.531221,1003.602747,2955.648216,0.046957082
1798.533621,1003.604439,2955.652517,0.046956486
1798.536416,1003.606385,2955.657503,0.046955901
1798.538536,1003.607898,2955.661322,0.046955299
1798.540938,1003.609591,2955.665628,0.046954706
1798.543736,1003.611537,2955.670616,0.046954124
1798.545857,1003.613049,2955.674436,0.046953525
1798.548263,1003.614743,2955.678748,0.046952934
1798.551062,1003.616689,2955.683736,0.046952355
1798.553184,1003.618201,2955.687557,0.046951759
1798.555594,1003.619896,2955.691874,0.046951172
1798.558394,1003.621842,2955.696863,0.046950596
1798.560518,1003.623353,2955.700686,0.046950003
1798.562931,1003.62505,2955.705007,0.046949418
1798.565732,1003.626995,2955.709997,0.046948845
1798.567857,1003.628506,2955.71382,0.046948254
1798.570273,1003.630203,2955.718145,0.046947673
1798.573075,1003.632148,2955.723136,0.046947102
1798.575201,1003.633658,2955.726959,0.046946515
1798.577621,1003.635356,2955.731289,0.046945936
1798.580423,1003.6373,2955.73628,0.046945368
1798.58255,1003.638811,2955.740104,0.046944784
1798.584973,1003.640509,2955.744437,0.046944208
1798.587776,1003.642453,2955.749428,0.046943643
1798.589903,1003.643962,2955.753252,0.046943062
1798.592329,1003.645662,2955.757589,0.046942489
1798.595133,1003.647604,2955.76258,0.046941927
1798.597261,1003.649113,2955.766404,0.046941348
1798.599689,1003.650813,2955.770744,0.046940778
1798.602493,1003.652755,2955.775735,0.046940218
1798.604622,1003.654263,2955.779558,0.046939642
1798.607053,1003.655963,2955.783902,0.046939075
1798.609857,1003.657904,2955.788892,0.046938518
1798.611986,1003.659412,2955.792715,0.046937945
1798.614419,1003.661113,2955.797062,0.046937381
1798.617224,1003.663053,2955.802051,0.046936827
1798.619354,1003.664559,2955.805874,0.046936256
1798.621789,1003.66626,2955.810223,0.046935695
1798.624594,1003.668199,2955.815211,0.046935144
1798.626723,1003.669705,2955.819033,0.046934576
1798.629161,1003.671406,2955.823385,0.046934017
1798.631966,1003.673344,2955.828372,0.046933469
1798.634096,1003.674849,2955.832193,0.046932904
1798.636535,1003.67655,2955.836547,0.046932348
1798.63934,1003.678487,2955.841533,0.046931802
1798.64147,1003.679991,2955.845353,0.04693124
1798.643911,1003.681692,2955.849709,0.046930687
1798.646715,1003.683628,2955.854693,0.046930144
1798.648845,1003.68513,2955.858512,0.046929584
1798.651288,1003.686832,2955.862871,0.046929034
1798.654092,1003.688767,2955.867853,0.046928493
1798.656222,1003.690268,2955.87167,0.046927936
1798.658667,1003.69197,2955.876031,0.046927389
1798.66147,1003.693903,2955.881011,0.046926851
1798.6636,1003.695403,2955.884827,0.046926297
1798.666046,1003.697104,2955.889188,0.046925752
1798.668849,1003.699036,2955.894167,0.046925217
1798.670978,1003.700535,2955.897981,0.046924665
1798.673426,1003.702236,2955.902344,0.046924123
1798.676228,1003.704166,2955.90732,0.046923591
1798.678357,1003.705664,2955.911133,0.046923042
1798.680806,1003.707365,2955.915497,0.046922502
1798.683608,1003.709294,2955.920471,0.046921972
1798.685736,1003.71079,2955.924281,0.046921426
1798.688186,1003.712491,2955.928646,0.046920889
1798.690987,1003.714418,2955.933618,0.046920362
1798.693114,1003.715913,2955.937426,0.046919818
1798.695566,1003.717614,2955.941792,0.046919284
1798.698365,1003.719539,2955.94676,0.04691876
1798.700492,1003.721032,2955.950566,0.046918218
1798.702944,1003.722733,2955.954933,0.046917687
1798.705744,1003.724656,2955.959899,0.046917165
1798.70787,1003.726148,2955.963702,0.046916626
1798.710323,1003.727848,2955.968069,0.046916097
1798.71312,1003.72977,2955.973032,0.046915578
1798.715246,1003.73126,2955.976833,0.046915042
1798.717699,1003.73296,2955.9812,0.046914516
1798.720496,1003.73488,2955.98616,0.046913999
1798.72262,1003.736368,2955.989958,0.046913466
1798.725075,1003.738067,2955.994326,0.046912942
1798.72787,1003.739986,2955.999282,0.046912427
1798.729994,1003.741473,2956.003078,0.046911897
1798.732448,1003.743171,2956.007444,0.046911375
1798.735243,1003.745087,2956.012398,0.046910864
1798.737365,1003.746572,2956.01619,0.046910335
1798.73982,1003.74827,2956.020557,0.046909817
1798.742612,1003.750185,2956.025507,0.046909308
1798.744734,1003.751668,2956.029297,0.046908782
1798.747189,1003.753365,2956.033663,0.046908266
1798.749981,1003.755278,2956.038609,0.046907759
1798.7521,1003.756759,2956.042395,0.046907236
1798.754556,1003.758455,2956.046762,0.046906722
1798.757346,1003.760366,2956.051703,0.046906218
1798.759464,1003.761846,2956.055487,0.046905697
1798.76192,1003.763541,2956.059852,0.046905186
1798.764708,1003.76545,2956.06479,0.046904685
1798.766825,1003.766927,2956.06857,0.046904166
1798.769282,1003.768622,2956.072934,0.046903658
1798.772067,1003.770528,2956.077868,0.046903158
1798.774183,1003.772004,2956.081645,0.046902643
1798.77664,1003.773698,2956.086008,0.046902137
1798.779424,1003.775602,2956.090937,0.04690164
1798.781538,1003.777076,2956.09471,0.046901126
1798.783994,1003.778769,2956.099073,0.046900623
1798.786776,1003.780671,2956.103998,0.046900129
1798.788889,1003.782143,2956.107767,0.046899618
1798.791345,1003.783834,2956.112128,0.046899117
1798.794125,1003.785734,2956.117049,0.046898625
1798.796236,1003.787204,2956.120814,0.046898116
1798.798692,1003.788894,2956.125174,0.046897617
1798.80147,1003.790792,2956.13009,0.046897128
1798.803579,1003.79226,2956.133851,0.046896622
1798.806035,1003.793949,2956.138209,0.046896126
1798.808811,1003.795844,2956.143121,0.046895639
1798.810918,1003.79731,2956.146878,0.046895135
1798.813373,1003.798998,2956.151235,0.046894641
1798.816147,1003.800891,2956.156141,0.046894157
1798.818253,1003.802355,2956.159894,0.046893655
1798.820707,1003.804042,2956.164249,0.046893164
1798.823479,1003.805932,2956.169151,0.046892682
1798.825582,1003.807394,2956.1729,0.046892183
1798.828037,1003.80908,2956.177253,0.046891694
1798.830805,1003.810968,2956.182149,0.046891214
1798.832907,1003.812427,2956.185894,0.046890717
1798.835361,1003.814111,2956.190244,0.046890231
1798.838127,1003.815997,2956.195136,0.046889753
1798.840227,1003.817454,2956.198876,0.046889259
1798.84268,1003.819137,2956.203225,0.046888775
1798.845444,1003.82102,2956.208111,0.046888299
1798.847542,1003.822475,2956.211847,0.046887808
1798.849994,1003.824157,2956.216193,0.046887326
1798.852755,1003.826037,2956.221074,0.046886853
1798.854851,1003.82749,2956.224805,0.046886363
1798.857302,1003.82917,2956.229149,0.046885884
1798.860061,1003.831048,2956.234024,0.046885413
1798.862154,1003.832498,2956.23775,0.046884926
1798.864604,1003.834177,2956.242091,0.046884449
1798.867361,1003.836052,2956.246962,0.046883981
1798.869452,1003.8375,2956.250683,0.046883496
1798.871901,1003.839177,2956.255022,0.046883021
1798.874654,1003.84105,2956.259886,0.046882555
1798.876743,1003.842496,2956.263603,0.046882072
1798.879191,1003.844171,2956.267938,0.0468816
1798.881942,1003.846041,2956.272797,0.046881136
1798.884029,1003.847485,2956.276508,0.046880656
1798.886476,1003.849159,2956.280842,0.046880186
1798.889224,1003.851026,2956.285694,0.046879724
1798.891308,1003.852467,2956.289401,0.046879246
1798.893753,1003.854139,2956.29373,0.046878778
1798.896499,1003.856004,2956.298578,0.046878319
1798.89858,1003.857442,2956.302278,0.046877843
1798.901025,1003.859113,2956.306606,0.046877378
1798.903767,1003.860974,2956.311446,0.046876921
1798.905846,1003.862411,2956.315143,0.046876447
1798.908289,1003.864079,2956.319466,0.046875984
1798.911029,1003.865939,2956.324302,0.046875529
1798.913104,1003.867372,2956.327991,0.046875058
1798.915547,1003.869039,2956.332313,0.046874597
1798.918282,1003.870895,2956.33714,0.046874144
1798.920357,1003.872327,2956.340827,0.046873675
1798.922797,1003.873991,2956.345143,0.046873216
1798.92553,1003.875845,2956.349967,0.046872766
1798.927601,1003.877273,2956.353645,0.046872299
1798.930041,1003.878937,2956.35796,0.046871843
1798.93277,1003.880787,2956.362774,0.046871395
1798.934839,1003.882214,2956.36645,0.04687093
1798.937275,1003.883875,2956.370759,0.046870476
1798.940003,1003.885723,2956.37557,0.04687003
1798.942068,1003.887146,2956.379237,0.046869567
1798.944505,1003.888806,2956.383545,0.046869115
1798.947227,1003.89065,2956.388346,0.046868671
1798.949291,1003.892072,2956.392012,0.046868211
1798.951724,1003.893728,2956.396312,0.046867761
1798.954445,1003.895571,2956.401111,0.046867319
1798.956504,1003.896988,2956.404765,0.046866861
1798.958938,1003.898645,2956.409067,0.046866414
1798.961653,1003.900483,2956.413854,0.046865974
1798.963712,1003.9019,2956.417509,0.046865518
1798.96614,1003.903552,2956.421799,0.046865073
1798.968856,1003.905389,2956.426587,0.046864635
1798.970908,1003.9068,2956.430228,0.046864181
1798.97334,1003.908454,2956.434524,0.046863738
1798.976046,1003.910285,2956.439295,0.046863303
1798.978101,1003.911697,2956.44294,0.046862851
1798.980524,1003.913344,2956.44722,0.04686241
1798.983235,1003.915177,2956.451997,0.046861977
1798.985279,1003.916581,2956.455623,0.046861527
1798.987708,1003.918232,2956.459913,0.046861088
1798.990406,1003.920055,2956.464667,0.046860657
1798.992457,1003.921464,2956.468304,0.04686021
1798.994874,1003.923105,2956.472571,0.046859773
1798.99758,1003.924933,2956.477339,0.046859344
1798.999615,1003.92633,2956.480947,0.046858898
1799.002044,1003.927979,2956.485235,0.046858464
1799.00473,1003.929794,2956.489968,0.046858037
1799.00678,1003.931199,2956.493601,0.046857594
1799.009187,1003.932833,2956.497851,0.046857161
1799.011891,1003.934659,2956.502613,0.046856736
1799.013914,1003.936046,2956.506199,0.046856295
1799.016345,1003.937695,2956.510489,0.046855865
1799.019017,1003.939499,2956.515195,0.046855441
1799.021068,1003.940903,2956.518829,0.046855003
1799.023463,1003.942528,2956.523054,0.046854574
1799.026169,1003.944353,2956.527819,0.046854154
1799.028175,1003.945728,2956.531374,0.046853716
1799.030614,1003.94738,2956.535675,0.04685329
1799.033265,1003.949169,2956.540344,0.046852871
1799.035324,1003.950577,2956.54399,0.046852437
1799.037697,1003.952186,2956.548178,0.046852012
1799.040415,1003.954017,2956.55296,0.046851596
1799.042393,1003.955373,2956.556466,0.046851162
1799.044851,1003.957035,2956.560797,0.046850741
1799.047468,1003.958801,2956.565407,0.046850325
1799.04955,1003.960222,2956.56909,0.046849896
1799.051886,1003.961806,2956.573212,0.046849474
1799.054632,1003.963654,2956.578042,0.046849063
1799.056563,1003.964978,2956.581464,0.046848632
1799.059061,1003.966665,2956.585865,0.046848216
1799.06162,1003.968391,2956.59037,0.046847803
1799.063753,1003.969844,2956.594141,0.046847379
1799.066018,1003.971381,2956.598139,0.046846959
1799.068831,1003.973269,2956.603082,0.046846555
1799.070671,1003.974534,2956.606347,0.046846125
1799.073259,1003.976277,2956.6109,0.046845716
1799.075703,1003.977928,2956.615207,0.046845304
1799.077949,1003.979452,2956.619171,0.046844887
1799.080074,1003.980897,2956.622924,0.046844468
1799.083032,1003.982878,2956.628118,0.046844071
1799.084691,1003.984024,2956.631068,0.046843642
1799.087472,1003.985889,2956.635953,0.046843242
1799.089683,1003.98739,2956.639855,0.046842827
1799.092178,1003.989072,2956.644247,0.046842421
1799.094007,1003.990326,2956.647489,0.046841999
1799.097287,1003.992512,2956.653237,0.046841614
1799.098563,1003.993411,2956.655524,0.046841179
1799.101767,1003.995546,2956.661137,0.046840794
1799.103481,1003.996727,2956.664181,0.046840371
1799.106526,1003.99876,2956.669521,0.046839983
1799.107714,1003.999601,2956.671654,0.046839548
1799.111713,1004.002247,2956.678641,0.046839186
1799.112151,1004.002607,2956.679479,0.046838733
1799.1163,1004.005347,2956.686724,0.046838377
1799.116917,1004.005822,2956.687872,0.046837929
1799.121203,1004.00865,2956.695352,0.046837578
1799.120953,1004.008567,2956.695003,0.046837109
1799.126587,1004.01226,2956.70481,0.046836794
1799.125131,1004.011404,2956.702377,0.046836296
1799.131443,1004.01553,2956.713354,0.046836
1799.129557,1004.014398,2956.71018,0.046835491
1799.136707,1004.019063,2956.722604,0.046835218
1799.133144,1004.016852,2956.716532,0.046834668
1799.142584,1004.022986,2956.732909,0.046834456
1799.13672,1004.019299,2956.722865,0.046833846
1799.148107,1004.026681,2956.742602,0.046833686
1799.140343,1004.021775,2956.729277,0.046833029
1799.154274,1004.030789,2956.753406,0.046832937
1799.142851,1004.023535,2956.733764,0.046832185
1799.161377,1004.035497,2956.765827,0.046832214
1799.144968,1004.025043,2956.737576,0.046831334
1799.168572,1004.040262,2956.778402,0.046831496
1799.146617,1004.02625,2956.740579,0.046830473
1799.177015,1004.045828,2956.793133,0.046830813
1799.146446,1004.026287,2956.740437,0.046829568
1799.187232,1004.052532,2956.810926,0.046830179
1799.144909,1004.025448,2956.737937,0.046828629
1799.198694,1004.060032,2956.830866,0.04682958
1799.141565,1004.023449,2956.732317,0.046827646
1799.212998,1004.069357,2956.855713,0.046829058
1799.134554,1004.019094,2956.720364,0.046826571
1799.231296,1004.081243,2956.887454,0.046828642
1799.123616,1004.012221,2956.701633,0.046825396
1799.253926,1004.095907,2956.926672,0.046828341
1799.107332,1004.001915,2956.673669,0.046824084
1799.283714,1004.115166,2956.978249,0.046828229
1799.082477,1003.986109,2956.630909,0.046822552
1799.323562,1004.14088,2957.047193,0.046828382
1799.046896,1003.963423,2956.569634,0.046820743
1799.376278,1004.174853,2957.138355,0.046828871
1798.996567,1003.931274,2956.482899,0.046818554
1799.448232,1004.221173,2957.262732,0.046829864
1798.924741,1003.885336,2956.359057,0.046815808
1799.547395,1004.284962,2957.434091,0.046831567
1798.824548,1003.821205,2956.186252,0.046812327
1799.683767,1004.372641,2957.669704,0.04683424
1798.68596,1003.732457,2955.947182,0.04680785
1799.873875,1004.494832,2957.998118,0.046838314
1798.495282,1003.610324,2955.618227,0.046802021
1800.139446,1004.665502,2958.456869,0.046844354
1798.239239,1003.446328,2955.176509,0.046794495
1800.507216,1004.901856,2959.092166,0.046853055
1797.906586,1003.233323,2954.602689,0.04678498
1801.0087,1005.224193,2959.958495,0.046865237
1797.498691,1002.972311,2953.899258,0.046773514
1801.661043,1005.64362,2961.085566,0.046881348
1797.053234,1002.687642,2953.131448,0.046761077
1801.512576,1005.546956,2960.827787,0.04687663
1797.159723,1002.755626,2953.314925,0.04676298
1801.560551,1005.57824,2960.911134,0.046877015
1797.130507,1002.737174,2953.264796,0.046761367
1801.534641,1005.561633,2960.866423,0.046875486
1797.152298,1002.751253,2953.302516,0.046761081
1801.537489,1005.563669,2960.871558,0.046874707
1797.154128,1002.752597,2953.305853,0.04676028
1801.52814,1005.557796,2960.85555,0.046873614
1797.164113,1002.759137,2953.323229,0.046759693
1801.523906,1005.555234,2960.848402,0.046872657
1797.171199,1002.763828,2953.335614,0.046759033
1801.518702,1005.552037,2960.839567,0.046871676
1797.178723,1002.768793,2953.348746,0.046758387
1801.51255,1005.548226,2960.829089,0.046870674
1797.186645,1002.774008,2953.362561,0.046757754
1801.507237,1005.544954,2960.820059,0.046869696
1797.194634,1002.779265,2953.37649,0.046757124
1801.502589,1005.542109,2960.812179,0.046868737
1797.201908,1002.784063,2953.389184,0.046756479
1801.496359,1005.538239,2960.801557,0.04686774
1797.210047,1002.789409,2953.403363,0.046755859
1801.491226,1005.535075,2960.792831,0.046866773
1797.218058,1002.794674,2953.417324,0.046755237
1801.486652,1005.53227,2960.78507,0.046865824
1797.225423,1002.799523,2953.430167,0.046754602
1801.480534,1005.528465,2960.774635,0.046864837
1797.233643,1002.804914,2953.444481,0.046753991
1801.475508,1005.525364,2960.766088,0.046863881
1797.241727,1002.810221,2953.458561,0.046753378
1801.471037,1005.522619,2960.758499,0.046862941
1797.24916,1002.815108,2953.471517,0.046752752
1801.46502,1005.518874,2960.748232,0.046861964
1797.257468,1002.82055,2953.485975,0.04675215
1801.460106,1005.51584,2960.739873,0.046861018
1797.265619,1002.825894,2953.500167,0.046751546
1801.455736,1005.513155,2960.732453,0.046860088
1797.27312,1002.83082,2953.513234,0.046750929
1801.44982,1005.509469,2960.722355,0.046859121
1797.281511,1002.836311,2953.527832,0.046750336
1801.445016,1005.506501,2960.714181,0.046858184
1797.289727,1002.841693,2953.54213,0.046749741
1801.440745,1005.503876,2960.706928,0.046857264
1797.297292,1002.846655,2953.555303,0.046749132
1801.434929,1005.50025,2960.696998,0.046856307
