q_gas,q_ch4,q_ch4 [m3/d],q_co2 [m3/d],q_gas [m3/d],q_h2 [m3/d]
0.0,0.0,,,,
,,1812.4129666256542,1012.0599167412347,2979.1408553784595,0.04862604169756394
,,1812.4188307307684,1012.0649728680692,2979.1523358722147,0.048623558202395604
,,1812.423702058066,1012.0693836032185,2979.162093734655,0.048621052192782566
,,1812.4299665813942,1012.0746886620518,2979.174257068162,0.048618587606789145
,,1812.4357968441386,1012.0797161067183,2979.1856718258127,0.04861611546103164
,,1812.4406273633567,1012.0840936670348,2979.1953519030635,0.048613620598386226
,,1812.4468563770463,1012.0893689418367,2979.207446588472,0.04861116727532973
,,1812.452651086646,1012.0943665749033,2979.2187926233173,0.048608706373260334
,,1812.4574426647202,1012.098712133728,2979.2283981123655,0.048606222647923275
,,1812.4636338050911,1012.1039560790094,2979.240420038898,0.048603780464835815
,,1812.4693948264328,1012.1089250738181,2979.2517005457707,0.04860133079692408
,,1812.4741441812405,1012.1132364954822,2979.26122574943,0.048598858061511235
,,1812.4803007862527,1012.1184512348649,2979.2731806602246,0.048596427048554505
,,1812.4860241661513,1012.1233890293299,2979.284388787873,0.04859398844962925
,,1812.4907350593,1012.1276687121358,2979.293840183617,0.04859152674587658
,,1812.4968523997932,1012.132851186349,2979.305719888614,0.048589106717319745
,,1812.5025419495992,1012.1377602111714,2979.316862200887,0.0485866792306127
,,1812.5072111171942,1012.142006043442,2979.326234135926,0.048584228412267394
,,1812.513291692783,1012.1471578435044,2979.3380429366302,0.04858181937643501
,,1812.5189447517778,1012.1520363753408,2979.3491148233707,0.048579402872054915
,,1812.5235732090919,1012.1562489937421,2979.3584090347713,0.04857696290784888
,,1812.5296160734922,1012.1613695003787,2979.370145284854,0.04857456478099832
,,1812.53523379088,1012.1662182688935,2979.3811487217604,0.04857215923144681
,,1812.539819778881,1012.1703965330615,2979.390362160583,0.04856973001610526
,,1812.5458250903912,1012.1754858362242,2979.4020261210476,0.048567342744402775
,,1812.5514062400443,1012.1803040433746,2979.4129589795325,0.04856494805881695
,,1812.5559510116568,1012.184448752443,2979.4220938035965,0.04856252956801783
,,1812.561917600793,1012.1895060960328,2979.4336834495284,0.048560153062376245
,,1812.5674621919336,1012.1942937411518,2979.444545738541,0.04855776918331973
,,1812.5719651018373,1012.1984044753785,2979.4536008278196,0.04855536134220201
,,1812.5778926252058,1012.2034296337637,2979.465115560809,0.04855299553594759
,,1812.5834008050613,1012.2081868092891,2979.475907532325,0.04855062240995558
,,1812.5878614412572,1012.2122633027012,2979.484882173844,0.048548225150216485
,,1812.5937499838626,1012.2172563299695,2979.496322140107,0.04854586998845968
,,1812.5992210161621,1012.221982562107,2979.507042521623,0.04854350753872162
,,1812.6036386232547,1012.2260243269662,2979.5159354081056,0.04854112078315227
,,1812.6094882413097,1012.2309852592977,2979.527300704754,0.04853877621049331
,,1812.6149219838587,1012.235680459374,2979.5379492534526,0.048536424376383336
,,1812.619296185331,1012.2396872563279,2979.546759737228,0.0485340480582247
,,1812.6251057057211,1012.2446153402599,2979.5580483383046,0.04853171398666699
,,1812.6305026307598,1012.2492798145958,2979.5686258728415,0.04852937272428272
,,1812.6348328723848,1012.2532512927988,2979.5773530021274,0.04852700677230009
,,1812.6406027558394,1012.2581468307569,2979.5885657100894,0.04852468315788151
,,1812.6459614072978,1012.2627796482169,2979.599069720129,0.04852235237203202
,,1812.650247863146,1012.2667159236147,2979.6077137998477,0.048519996734769484
,,1812.6559765785428,1012.2715779357243,2979.618847974186,0.048517683480483915
,,1812.6612980182986,1012.2761797858111,2979.6292803013657,0.04851536314361338
,,1812.6655398089295,1012.2800803028305,2979.637839822469,0.04851301774171873
,,1812.6712276284152,1012.2849089725485,2979.648895942233,0.048510714799136566
,,1812.6765108785285,1012.2894792352615,2979.659254906175,0.04850840482942304
,,1812.6807080800568,1012.2933440512282,2979.667730008939,0.048506069609396095
,,1812.6863541480573,1012.2981388377029,2979.6787066056595,0.04850377690018183
,,1812.6915990101318,1012.3026773944074,2979.688991872942,0.048501477236928776
,,1812.6957512824924,1012.3065063012544,2979.697381980928,0.04849915213440856
,,1812.7013551321472,1012.3112669149285,2979.708278259141,0.048496869590913955
,,1812.7065612371814,1012.3157735392676,2979.7184892036644,0.048494580169148205
,,1812.7106678415485,1012.3195660726358,2979.726793051607,0.04849226510939449
,,1812.7162293617935,1012.3242924535351,2979.737608831412,0.048489992673760585
,,1812.7213960560046,1012.3287667374877,2979.7477443365806,0.048487713421172585
,,1812.7254569337726,1012.3325228724594,2979.7559618366054,0.04848540834792124
,,1812.7309758534457,1012.3372148604028,2979.7666966643765,0.048483145958299695
,,1812.7361029441581,1012.3416566945316,2979.7767564124556,0.04848087681520878
,,1812.74011719914,1012.3453758681853,2979.7848860301788,0.04847858165009149
,,1812.7455928008442,1012.3500330138406,2979.7955386789863,0.04847632923297186
,,1812.750680068895,1012.3544422707989,2979.805522305556,0.0484740701392356
,,1812.7546471994037,1012.3581241753594,2979.813563189737,0.04847178481469335
,,1812.76007945845,1012.3627464784756,2979.824133633313,0.04846954231536845
,,1812.7651260147666,1012.3671226019741,2979.8340396184453,0.04846729319323966
,,1812.769046145814,1012.3707673334158,2979.84199200142,0.048465017658753
,,1812.7744339878727,1012.3753541189675,2979.852478400169,0.04846278499473984
,,1812.779440276323,1012.3796974108175,2979.8623075279475,0.04846054580236823
,,1812.7833120279975,1012.3833040983657,2979.870169042942,0.0484582799674759
,,1812.78865491183,1012.3878550321305,2979.880570476223,0.04845605707080916
,,1812.7936204743737,1012.3921652137602,2979.890321972012,0.04845382774248963
,,1812.7974444699782,1012.3957342775137,2979.8980937161823,0.048451571570527575
,,1812.8027411650303,1012.4002485869627,2979.9084080775915,0.048449358355128896
,,1812.8076663507643,1012.4045259004193,2979.918082562971,0.04844713884702994
,,1812.811440423909,1012.4080559631761,2979.925760809976,0.0484448922270791
,,1812.816692412947,1012.4125346191781,2979.935990679616,0.048442688679596446
,,1812.8215743959188,1012.4167772649989,2979.945583290644,0.04844047886332169
,,1812.8253003044495,1012.4202694741291,2979.9531710954507,0.0484382417895569
,,1812.8305046844428,1012.424710628376,2979.963311476963,0.04843604777975935
,,1812.8353456210734,1012.428920011434,2979.97282595851,0.04843384766027455
,,1812.8390208467745,1012.4323727686278,2979.9803189923036,0.04843162001294093
,,1812.8441784799693,1012.4367769925751,2979.990371393271,0.04842943551145976
,,1812.8489767057297,1012.4409520620612,2979.9998048899547,0.04842724499194231
,,1812.8526015033449,1012.4443655489815,2980.007203611601,0.04842502672560869
,,1812.8577111975615,1012.4487320954294,2980.01716599261,0.04842285164846088
,,1812.8624670411336,1012.4528730822487,2980.0265190928267,0.048420670685590805
,,1812.8660402443666,1012.4562465691954,2980.033821508532,0.04841846171715673
,,1812.871102302709,1012.4605756529437,2980.0436944141475,0.04841629602056786
,,1812.8758137650614,1012.4646812902246,2980.052963683566,0.04841412450914813
,,1812.879336001992,1012.468015199412,2980.060170897736,0.048411924803669265
,,1812.884348708205,1012.4723057367729,2980.0699513836125,0.04840976839020283
,,1812.889016518433,1012.4763765131537,2980.0791381027093,0.04840760629813132
,,1812.892486870655,1012.4796702765846,2980.0862485522607,0.04840541577966164
,,1812.8974488606918,1012.4839214081655,2980.0959342802803,0.048403268561581995
,,1812.9020734752198,1012.487957637119,2980.105039258607,0.04840111584972418
,,1812.905490155952,1012.4912101259177,2980.1120498775144,0.04839893441940105
,,1812.910402347947,1012.4954224625722,2980.1216424554577,0.04839679637013412
,,1812.914982187482,1012.499423150624,2980.1306629875567,0.04839465294530864
,,1812.9183450481235,1012.5026342883374,2980.137573539121,0.048392480548270764
,,1812.9232058797563,1012.5068068444903,2980.1470702876863,0.04839035157530188
,,1812.92774025055,1012.5107715629564,2980.156005193213,0.04838821736819858
,,1812.9310490995822,1012.5139412470505,2980.1628153681813,0.048386053948665554
,,1812.9358589022054,1012.5180742596328,2980.1722168849133,0.0483839340102865
,,1812.9403471168348,1012.5220025901111,2980.1810650009866,0.04838180895208457
,,1812.9436014518847,1012.525130518857,2980.1877739537576,0.048379654446299256
,,1812.9483575548468,1012.529222286825,2980.197075641522,0.04837754342097443
,,1812.9528002007366,1012.5331146242021,2980.20583800106,0.048375427477045554
,,1812.9559985445019,1012.5361998689046,2980.2124432015466,0.048373281795444895
,,1812.9607025479697,1012.5402514449422,2980.2216478499345,0.048371179675828484
,,1812.9650970833331,1012.5441061776689,2980.23032008542,0.04836907272841025
,,1812.9682400323545,1012.5471491408954,2980.2368225842033,0.04836693583705289
,,1812.9728886941991,1012.5511584578244,2980.2459246101253,0.048364842486891144
,,1812.9772364251123,1012.5549764434978,2980.2545089967493,0.04836274452104033
,,1812.9803222016217,1012.5579760048327,2980.260905746179,0.04836061632288639
,,1812.9849165791115,1012.5619437646252,2980.269906999544,0.04835853172087116
,,1812.989215760972,1012.565723904512,2980.2784005473313,0.04835644264060564
,,1812.9922437521427,1012.5686796883263,2980.2846905079505,0.0483543230699779
,,1812.9967823022685,1012.5726049170725,2980.2935883420314,0.04835224712569292
,,1813.0010325164528,1012.5763469604638,2980.301990347101,0.048350166870597865
,,1813.0040017778729,1012.5792583797647,2980.308171908508,0.048348055853200914
,,1813.0084842530462,1012.5831409391014,2980.3169659174177,0.04834598851103551
,,1813.0126846210433,1012.5868443424829,2980.325274884388,0.04834391700872363
,,1813.0155954448064,1012.5897116076426,2980.3313485749163,0.04834181450351435
,,1813.020019309928,1012.5935498866256,2980.3400343988096,0.04833975564716472
,,1813.024169944411,1012.5972147397027,2980.3482505404545,0.048337692851904215
,,1813.0270206256087,1012.6000367740436,2980.354213435066,0.048335598764825675
,,1813.0313864146121,1012.6038311364489,2980.3627920178988,0.048333548360019685
,,1813.0354859973713,1012.6074566138581,2980.370913080088,0.04833149418821621
,,1813.0382758554094,1012.6102329988935,2980.376764022996,0.048329408452806054
,,1813.0425814734306,1012.6139821145262,2980.385231763083,0.048327366395468384
,,1813.0466299631596,1012.6175682071766,2980.393257692782,0.048325320797769945
,,1813.0493583716798,1012.6202985618355,2980.398995624578,0.04832324334923312
,,1813.0536029183318,1012.6240018719226,2980.4073509874906,0.04832120956739663
,,1813.057599776882,1012.6275482538659,2980.415280876014,0.04831917248149991
,,1813.0602648364943,1012.6302313745707,2980.420902533709,0.04831710322139737
,,1813.064448616559,1012.6338890938871,2980.429146065755,0.048315077675429016
,,1813.0683916364783,1012.6373943646454,2980.4369761191165,0.04831304899479888
,,1813.0709938464584,1012.6400305910535,2980.4424823848594,0.04831098788883485
,,1813.0751142878496,1012.6436410841277,2980.4506096615114,0.048308970462724
,,1813.0790034055217,1012.6471052189103,2980.458339786707,0.04830695013817823
,,1813.0815418057832,1012.6496939538974,2980.463729022964,0.04830489711341821
,,1813.0855977148829,1012.6532564711607,2980.4717380008115,0.04830288772813816
,,1813.0894325700758,1012.6566792572163,2980.479367595279,0.048300875702850785
,,1813.091905069554,1012.6592191733138,2980.484636207226,0.04829883065650805
,,1813.0958959078746,1012.6627333842255,2980.4925259724,0.04829682925070919
,,1813.0996757069895,1012.6661143302604,2980.5000536849648,0.04829482545654317
,,1813.1020815370268,1012.6686049521576,2980.5052003644582,0.04829278832130497
,,1813.106006642573,1012.6720704501838,2980.512969793303,0.048290794830622215
,,1813.1097293113833,1012.6754082385274,2980.520392057151,0.04828879916561764
,,1813.1120675806192,1012.6778490075151,2980.5254152793227,0.048286769871128135
,,1813.115925499721,1012.6812648737474,2980.5330618769,0.04828478421032356
,,1813.1195904591748,1012.6845591487348,2980.5403777090846,0.0482827966125501
,,1813.1218604910898,1012.686949648688,2980.5452763249195,0.04828077509443217
,,1813.125649261162,1012.6903146369931,2980.5527967170397,0.04827879716500965
,,1813.1292557990562,1012.6935649554165,2980.560004902544,0.04827681756924538
,,1813.1314567940758,1012.695904689807,2980.5647775490775,0.04827480376008038
,,1813.1351744304154,1012.6992175389613,2980.572168322426,0.04827283346320036
,,1813.1387221916489,1012.7024236876131,2980.5792682636056,0.048270861813965504
,,1813.1408517057391,1012.7047110993652,2980.583910733403,0.04826885560281191
,,1813.1444985343517,1012.7079720341794,2980.591172467162,0.04826689290135973
,,1813.1479856948906,1012.7111328577992,2980.5981610310782,0.04826492910433611
,,1813.1500431435509,1012.7133675862316,2980.60267233019,0.048262930430012035
,,1813.1536170012862,1012.7165752298386,2980.6098013017922,0.048260975220889436
,,1813.157041856865,1012.7196896432258,2980.6166755551258,0.0482590191851735
,,1813.1590264467054,1012.7218711915147,2980.621054326782,0.04825702798112665
,,1813.1625254586447,1012.7250243518624,2980.6280473110955,0.048255080169131305
,,1813.1658878473504,1012.7280922656439,2980.6348069895685,0.04825313184510614
,,1813.1677980351853,1012.7302196576843,2980.6390505845548,0.04825114802512156
,,1813.171220733653,1012.7333174037611,2980.645905059187,0.048249207526166425
,,1813.174519018752,1012.7363377772961,2980.652547347351,0.04824726682522052
,,1813.1763533633907,1012.7384100979095,2980.656653287772,0.048245290306011414
,,1813.1796980905883,1012.741451375023,2980.663366400349,0.04824335703115898
,,1813.1829308723145,1012.744423319456,2980.6698888915516,0.048241423871210415
,,1813.1846883025405,1012.746439892414,2980.6738553398327,0.048239454579572294
,,1813.1879530899723,1012.749423446168,2980.680423701265,0.04823752843188002
,,1813.1911197050897,1012.7523465468294,2980.686825261991,0.048235602750687334
,,1813.1927982329703,1012.7543061059664,2980.6906487962247,0.048233640589289604
,,1813.1959817353072,1012.757231081194,2980.697070092531,0.04823172148863193
,,1813.1990801966724,1012.7601040699143,2980.703347299596,0.0482298031889761
,,1813.2006784696698,1012.7620057547302,2980.7070255926105,0.048227848077605585
,,1813.2037792606568,1012.7648712447718,2980.713297370563,0.04822593594192763
,,1813.2068078620887,1012.7676930341567,2980.7194472863284,0.04822402493430855
,,1813.208325021942,1012.7695363035402,2980.7229788665677,0.04822207680614399
,,1813.2113398009053,1012.7723401931041,2980.729095430934,0.048220171503810666
,,1813.2142971096607,1012.7751098661026,2980.735115584421,0.048218267706207435
,,1813.215731169853,1012.7768934498857,2980.738497027258,0.04821632646462117
,,1813.2186595114665,1012.7796354753411,2980.744457653528,0.04821442794065637
,,1813.2215439766428,1012.78235204646,2980.750345377536,0.0482125312681885
,,1813.2228929262033,1012.7840746594295,2980.75357321681,0.0482105968162139
,,1813.2257315143252,1012.7867526908318,2980.759372178077,0.04820870493904864
,,1813.2285414401415,1012.7894150712191,2980.7651245443712,0.0482068153031504
,,1813.2298039001646,1012.791075833137,2980.7681964044264,0.048204887560774325
,,1813.232551103928,1012.7936888292016,2980.7738308907374,0.04820300224386308
,,1813.23528466168,1012.796295849279,2980.7794447464175,0.04820111955272552
,,1813.236458616381,1012.7978934689149,2980.782357149703,0.048199198423294565
,,1813.2391118223245,1012.8004397515614,2980.787822648223,0.04819731955421742
,,1813.2417672407732,1012.8029902745985,2980.7932949353576,0.04819544371775718
,,1813.2428507404863,1012.8045235021233,2980.7960445173862,0.04819352910657866
,,1813.2454082042148,1012.8070019535651,2980.801338018335,0.048191656596241715
,,1813.247982690039,1012.8094941851514,2980.8066639126273,0.04818978749747286
,,1813.2489740021629,1012.8109619073634,2980.809247680838,0.048187879315856316
,,1813.2514327344757,1012.8133706057214,2980.8143640199014,0.04818601304231097
,,1813.2539247667034,1012.8158035679548,2980.819540893609,0.04818415059826065
,,1813.2548216834757,1012.8172043674481,2980.821955035895,0.048182248745122225
,,1813.2571786197866,1012.8195413404981,2980.8268889165433,0.04818038858467004
,,1813.2595863136205,1012.8219138193599,2980.8319135110505,0.04817853270292619
,,1813.260386200695,1012.823246001261,2980.834153474954,0.04817663706607166
,,1813.26263960296,1012.8255101304895,2980.8389018933235,0.04817478293047318
,,1813.26495954159,1012.8278199261297,2980.843768302355,0.04817293347817925
,,1813.2656606849162,1012.82908238453,2980.8458311224917,0.048171043970088506
,,1813.2678067614884,1012.8312712270941,2980.8503875226265,0.04816919571678172
,,1813.2700375363859,1012.8335174288188,2980.855093307355,0.04816735261462319
,,1813.2706367531307,1012.8347081139876,2980.8569734813495,0.048165469108996224
,,1813.2726733308054,1012.8368202670064,2980.861334102758,0.0481636266386446
,,1813.2748114440271,1012.8390006188964,2980.8658732126346,0.0481617897520625
,,1813.2753070232454,1012.840118424291,2980.867567777701,0.04815991216190579
,,1813.2772298476903,1012.8421511440912,2980.871725261547,0.048158075320133505
,,1813.2792730195927,1012.8442641695251,2980.8760937466095,0.04815624454712667
,,1813.2796617934544,1012.845307049846,2980.87759722081,0.04815437274697039
,,1813.2814679443788,1012.8472584485266,2980.881546510972,0.04815254141504408
,,1813.283412826406,1012.8493019832227,2980.885738574124,0.048150716625462914
,,1813.2836924020253,1012.8502683894229,2980.8870468122527,0.04814885051064418
,,1813.285377972805,1012.8521359431736,2980.890781146728,0.048147024543880985
,,1813.287221627627,1012.8541080842593,2980.8947916981856,0.04814520561871784
,,1813.287388884843,1012.85499599734,2980.8958992960875,0.04814334506548451
,,1813.288950194451,1012.8567773244632,2980.8994122995423,0.04814152432541326
,,1813.2906888823109,1012.858675650067,2980.9032348599662,0.04813971112457898
,,1813.2907401086738,1012.8594826648668,2980.904135384588,0.04813785599366578
,,1813.2921741650487,1012.861175824554,2980.907421869794,0.04813604036029987
,,1813.2938045324538,1012.8629981623875,2980.9110506284765,0.04813423275418748
,,1813.2937365639666,1012.8637222278359,2980.911738595837,0.04813238292114375
,,1813.2950378506598,1012.8653236504539,2980.9147890082268,0.04813057220776147
,,1813.296556167965,1012.8670675762087,2980.9182174938996,0.048128770056967446
,,1813.2963657754767,1012.867706594832,2980.918687302714,0.0481269253957667
,,1813.2975302704706,1012.8692136729594,2980.921494671018,0.048125119455510415
,,1813.2989323394345,1012.8708764628361,2980.9247156047268,0.04812332260845542
,,1813.2986149888497,1012.8714274926255,2980.924959393405,0.04812148295870066
,,1813.2996384271837,1012.8728374559698,2980.9275163196203,0.04811968163847066
,,1813.3009197761346,1012.8744162062134,2980.930521945646,0.048117889936511775
,,1813.3004714223596,1012.8748766177132,2980.9305326954805,0.0481160551509859
,,1813.3013488298693,1012.876186237642,2980.932830553862,0.04811425827909767
,,1813.3025050254773,1012.8776780653099,2980.935613178692,0.04811247156483521
,,1813.3019217166698,1012.8780452869602,2980.9353840299145,0.048110641499012514
,,1813.302647348291,1012.8792508354467,2980.9374128589307,0.04810884888356651
,,1813.3036723942055,1012.8806518441654,2980.939962079765,0.0481070669583517
,,1813.3029495699927,1012.8809229039734,2980.939485111622,0.04810524145172686
,,1813.3035181192033,1012.8820209307705,2980.941235702994,0.0481034529126252
,,1813.3044073753238,1012.8833280980607,2980.9435434621555,0.0481016756139982
,,1813.3035391977596,1012.883499201588,2980.9428085456057,0.048099854472448966
,,1813.3039448389973,1012.8844859158247,2980.944270787067,0.048098069816072966
,,1813.304692546686,1012.8856954924664,2980.9463270864644,0.048096296952108666
,,1813.30367397078,1012.8857633504562,2980.945325457529,0.04809448000272617
,,1813.3039097836183,1012.8866342536818,2980.9464873414404,0.048092699006639206
,,1813.3045097072268,1012.887742176671,2980.948281351414,0.04809093037297603
,,1813.3033348914119,1012.88770298073,2980.947002862566,0.048089117421918424
,,1813.3033940714095,1012.8884536434421,2980.947852575755,0.04808733986695605
,,1813.3038391206767,1012.8894552949189,2980.949371984509,0.04808557523678107
,,1813.3025020425475,1012.8893051141208,2980.94780616921,0.048083766085612906
,,1813.3023770286372,1012.8899306141597,2980.9483305848094,0.048081991732759746
,,1813.302659887339,1012.8908212245208,2980.949562683366,0.048080230873475925
,,1813.3011538406759,1012.8905556819457,2980.9476978870152,0.048078425305832624
,,1813.300836857393,1012.8910509529094,2980.947883501028,0.048076653910598066
,,1813.3009496669279,1012.8918253977192,2980.9488146369413,0.048074896575441395
,,1813.2992670393126,1012.8914395258543,2980.946637630977,0.04807309435114116
,,1813.2987492232578,1012.8917987919549,2980.946469049417,0.048071325640392584
,,1813.2986833582188,1012.8924514437218,2980.9470842349083,0.04806957156245127
,,1813.2968156574962,1012.891939699842,2980.9445802608025,0.04806777241816605
,,1813.2960889669055,1012.8921577079825,2980.94404350332,0.04806600614073077
,,1813.2958347395197,1012.892682251066,2980.9443259098402,0.04806425502516506
,,1813.2937735568064,1012.8920391386888,2980.941480345256,0.04806245869999802
,,1813.2928268523033,1012.8921086313595,2980.940556066425,0.04806069452282773
,,1813.292374500087,1012.8924986870592,2980.9404887205515,0.048058946072974375
,,1813.2901097517768,1012.8917176214795,2980.9372840377546,0.04805715226179044
,,1813.2889325757594,1012.891631770226,2980.9359540602486,0.04805538987007151
,,1813.2882705511054,1012.891879803275,2980.9355168952,0.048053643742167716
,,1813.2857925226808,1012.8909544268957,2980.931936193387,0.04805185214980561
,,1813.284372414089,1012.8907051044273,2980.9301788673247,0.04805009117585002
,,1813.283488550501,1012.8908031676308,2980.929350732353,0.048048347009926794
,,1813.2807849550763,1012.8897254530532,2980.925372649834,0.04804655727323432
,,1813.2791093315361,1012.889304438395,2980.9231660992473,0.048044797346283474
,,1813.2779904347838,1012.8892439123056,2980.9219240559682,0.04804305475530509
,,1813.2750487430737,1012.8880056649102,2980.9175268003087,0.04804126650489343
,,1813.2731024093512,1012.8874030418242,2980.914844618987,0.048039507185178375
,,1813.2717330408539,1012.8871738421174,2980.913161828547,0.04803776572282041
,,1813.2685391877328,1012.8857658591302,2980.908320932152,0.04803597854872173
,,1813.266307150987,1012.8849718270676,2980.905137048362,0.04803421940195738
,,1813.264670916023,1012.8845632429673,2980.9029850077163,0.04803247859675949
,,1813.2612086534052,1012.8829749004959,2980.8976722130897,0.048030692031392465
,,1813.2586728825268,1012.8819776808846,2980.8939552801726,0.04802893254299173
,,1813.256752111152,1012.8813781575376,2980.8913032577043,0.04802719188982777
,,1813.2530033352675,1012.8795976174086,2980.885487079099,0.04802540541657337
,,1813.2501446790113,1012.8783846908739,2980.8812037935063,0.04802364504242081
,,1813.2479176005932,1012.8775800104498,2980.8780139452097,0.048021903927725484
,,1813.2438630121187,1012.8755946370351,2980.87166080111,0.04802011699839548
,,1813.2406595595992,1012.8741516841395,2980.8667730644943,0.048018355121396614
,,1813.2381039819586,1012.8731273337668,2980.863006792822,0.048016612920561814
,,1813.2337205895797,1012.8709220916626,2980.856076695859,0.048014824889353845
,,1813.2301475492623,1012.8692329070996,2980.850541397595,0.04801306081626799
,,1813.2272370018247,1012.8679715859555,2980.8461526743213,0.04801131679148588
,,1813.2224993407963,1012.8655298117443,2980.8386013242093,0.04800952694713911
,,1813.2185289998195,1012.8635762772955,2980.832370270181,0.048007759907427304
,,1813.2152339122229,1012.8620586550816,2980.8273076733503,0.04800601323890273
,,1813.2101128148363,1012.8593612650185,2980.8190843307993,0.04800422077219092
,,1813.20571331491,1012.8571225534937,2980.812102119079,0.04800244988562947
,,1813.2020001902367,1012.8553267293435,2980.806307394623,0.04800069964965581
,,1813.1964614618387,1012.8523513580888,2980.7973525834195,0.04799890361829203
,,1813.1915965646958,1012.8498037736155,2980.789556189678,0.047997127888703923
,,1813.1874263374243,1012.8477042108615,2980.782961404549,0.047995373014156385
,,1813.1814315900015,1012.8444257400198,2980.773208343901,0.04799357236480661
,,1813.1760591001334,1012.8415416975175,2980.7645243896786,0.04799179063830269
,,1813.1713865312518,1012.8391088241591,2980.7570508756376,0.04799002989061833
,,1813.1648896917027,1012.8354971209286,2980.74641943048,0.047988223366452476
,,1813.1589602701147,1012.8322443634011,2980.7367621127123,0.047986434299935724
,,1813.1537331498628,1012.8294440456491,2980.728319074366,0.0479846662598932
,,1813.1466801801803,1012.8254637723397,2980.7167152608004,0.04798285239311385
,,1813.1401361573903,1012.8218045965406,2980.705984289356,0.047981054422841576
,,1813.134291690903,1012.8185957947252,2980.6964625384903,0.047979277390896836
,,1813.126618758458,1012.8142052074965,2980.6837753365344,0.04797745445421891
,,1813.119390547244,1012.8100941316641,2980.671849709482,0.04797564570075023
,,1813.1128540019693,1012.8064280047198,2980.6611193010535,0.047973857661095125
,,1813.10448387041,1012.8015766070605,2980.6472143919405,0.04797202357211653
,,1813.096488497951,1012.7969593994779,2980.63394983048,0.04797020180133462
,,1813.0891693353087,1012.792776788698,2980.6218533488304,0.047968400319428686
,,1813.080006978402,1012.7874024731752,2980.6065654970794,0.04796655252445103
,,1813.0711421437568,1012.7822122849392,2980.5917841299934,0.04796471499014438
,,1813.06292893609,1012.7774403943357,2980.5781278529175,0.047962897077965964
,,1813.052857577996,1012.7714668477956,2980.5612540138472,0.047961032446932984
,,1813.0429952059526,1012.7656200153024,2980.544733185042,0.04795917572000758
,,1813.0337488701234,1012.7601679979059,2980.529275327226,0.04795733765677274
,,1813.0226197207933,1012.7534980249208,2980.510556832305,0.0479554522114036
,,1813.0115977421624,1012.7468886983613,2980.492014808822,0.047953571961994644
,,1813.0011392993379,1012.7406396904702,2980.4744442740507,0.04795170896988578
,,1812.9887608583344,1012.7331482280437,2980.453548237749,0.047949797600164545
,,1812.9763684074903,1012.7256387336857,2980.432618509432,0.0479478882054737
,,1812.9644643745655,1012.7184403243791,2980.4125295068816,0.047945994062527114
,,1812.9505818317175,1012.7099610367228,2980.389013068796,0.047944049981071456
,,1812.936535889214,1012.701366664596,2980.3652037899033,0.04794210390663038
,,1812.9228706792599,1012.6930129235376,2980.342047912676,0.04794017021558834
,,1812.9071353503641,1012.6833182897137,2980.315305158243,0.04793818414787718
,,1812.8910444456767,1012.6733836558981,2980.287936122161,0.047936190985968505
,,1812.8751745799952,1012.6635853343217,2980.260942862978,0.047934205961502725
,,1812.8570902136794,1012.6523516940553,2980.2301116053864,0.04793216472366197
,,1812.8383886963536,1012.6407079637446,2980.198200144146,0.04793010945238565
,,1812.8196637630379,1012.6290410527116,2980.166239684279,0.04792805582759896
,,1812.7984862981755,1012.6157833955701,2980.1300274800656,0.04792593967163576
,,1812.7763092574082,1012.6018669206316,2980.092071377005,0.047923799342491455
,,1812.7537155682278,1012.5876709618067,2980.0533832494148,0.047921650228687
,,1812.7282552522154,1012.5716142402698,2980.009723991428,0.04791942760247624
,,1812.7011847711779,1012.5545015715034,2979.9632611571924,0.047917164621429045
,,1812.6730104388037,1012.5366619501726,2979.914873122258,0.047914874640470416
,,1812.6411909501942,1012.516454532289,2979.860162107628,0.04791249051535548
,,1812.6066604720995,1012.4944753833583,2979.8007372418556,0.047910036874343476
,,1812.5696818707,1012.4708947940483,2979.737054013587,0.04790752062288151
,,1812.527402374296,1012.4438693459219,2979.6641740959863,0.04790486637265289
,,1812.480069318713,1012.4135498226998,2979.5825161318735,0.04790208057685746
,,1812.4271592475825,1012.3795954826913,2979.4911713607376,0.04789914932615775
,,1812.3646808621163,1012.3394236466497,2979.383226842025,0.04789596710331287
,,1812.290764449707,1012.2918123333832,2979.255431461669,0.047892484350205655
,,1812.2016379702827,1012.234313251838,2979.101244147131,0.04788860120874531
,,1812.087694837259,1012.1607026613684,2978.9040183134107,0.04788406362130805
,,1811.9358995758394,1012.0625233791208,2978.6411530505206,0.04787852671826851
,,1789.606297116519,997.6751843060122,2940.02957709133,0.04728704635415034
,,1803.507779710418,1006.5526189386222,2963.9842472848345,0.04765215400185276
,,1800.634605697142,1004.7328326131077,2959.049143578596,0.04757444471464147
,,1808.7463725049486,1009.9601631128838,2973.076369111316,0.04778726759636705
,,1797.0198260010109,1002.4303727398096,2952.826524285368,0.04747624392928559
,,1799.1722652424035,1003.7849415270723,2956.5145296050364,0.04753154548865005
,,1801.8253280273016,1005.4959190695228,2961.1037618444634,0.047599974005768105
,,1813.311467416996,1012.9139779840119,2980.982986923364,0.04790191963420747
,,1812.6066808623007,1012.500042801447,2979.8065838312573,0.04788223971083272
,,1812.2390522370845,1012.2694916226395,2979.1775604608106,0.04787144004698228
,,1811.87862956976,1012.0375064369535,2978.5546057545466,0.04786059939117597
