t,X_T,S_1,S_2,X_1,X_2,C,Z,CO2,B,pH,p_C,q_C,q_CH4
107.1666667,11.381008009524917,0.7889746526808764,7.475230415848416,0.7940095376580825,0.6872953748209201,59.066894179318204,56.27751472371151,10.264609871454999,48.8022843078631,6.983628105927108,0.37783186613911685,16.712881797498344,30.83155247070467
107.1875,11.380332326092892,0.7891487701265548,7.476424645755618,0.7937780051163303,0.6870822809800662,59.0504991550267,56.26208266253232,10.2648411382499,48.7856580167767,6.98347033763076,0.3778414730056463,16.711307503108024,30.826827502223324
107.2083333,11.379663289854363,0.7893261783363065,7.477640710913011,0.7935471724376135,0.6868697821066104,59.034134297364396,56.246704683448016,10.2650703248293,48.769063972535,6.983312894292865,0.3778512293560651,16.709786019511867,30.822195753048142
107.2291667,11.379000829715842,0.7895068460570729,7.47887834037388,0.7933170380904305,0.6866578773899533,59.0178004740099,56.23138065054988,10.2652981638339,48.752502310176,6.983155746360476,0.37786089666983097,16.70826943257591,30.81758740691898
107.25,11.378344884811895,0.7896907396275705,7.480137239903373,0.7930876038336312,0.6864465690607324,59.0014984525837,56.21611062573057,10.265525066756501,48.7359733858272,6.982998879857094,0.37787033902796013,16.706730060494166,30.8129618672457
107.2708333,11.37769538541949,0.7898778281755695,7.481417132439461,0.7928588680891044,0.6862358562772923,58.985227129659,56.20089434672776,10.2657499153706,48.7194772142883,6.982842342491932,0.37787993289836064,16.705243410750317,30.808429040625384
107.2916667,11.377052262629338,0.7900680810876908,7.482717755820129,0.7926308292709836,0.6860257381596173,58.9689873721801,56.18573167666813,10.265973451332,48.703013920848,6.98268610425111,0.3778894367347328,16.703760969386202,30.803918249160006
107.3125,11.376415457460428,0.790261465204119,7.484038823544278,0.792403489054452,0.6858162168443247,58.952779927511195,56.17062267308738,10.266196077968,48.6865838495431,6.982530151404185,0.3778987173060365,16.70225559787847,30.799389694005473
107.3333333,11.375784902331494,0.7904579502918135,7.485380067196732,0.792176845808773,0.6856072914222698,58.9366036808029,56.15556707236943,10.266416675630099,48.6701870051727,6.982374531632056,0.37790815139064565,16.700802865317666,30.79495336176657
107.3541667,11.375160530449914,0.7906575063741794,7.486741233112179,0.7919508978962823,0.6853989609470404,58.9204594987162,56.14056473681708,10.2666359950113,48.653823503704906,6.982219214462289,0.3779174944108431,16.69935365676311,30.79053771124279
107.375,11.37454228466067,0.790860100793778,7.488122042274554,0.7917256469111058,0.6851912274642085,58.904348108586696,56.12561571975426,10.266854431106902,48.6374936774797,6.982064186420381,0.377926615878293,16.697881387943283,30.786103757080106
107.3958333,11.373930099458038,0.7910657039533565,7.489522234635886,0.7915010911724063,0.6849840900000995,58.888268384706805,56.11071975635629,10.2670708629863,48.621197521720404,6.981909495156335,0.37793589283665086,16.6964616803893,30.78176155258884
107.4166667,11.373323910100622,0.7912742865094993,7.490941564750865,0.7912772289932172,0.6847775475448326,58.8722211939081,56.09587670823886,10.2672860504201,48.604935143488,6.981755109740627,0.3779450776649762,16.695044815783678,30.777438689799407
