time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,Q,T (C),S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2,T
0.37499999399999817,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.39583332699999807,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.41666665999999797,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.43749999299999787,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.45833332599999776,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.47916665899999766,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.49999999199999756,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.5208333249999975,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.5416666579999974,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.5624999909999973,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.5833333239999972,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.604166656999997,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.624999989999997,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.6458333229999969,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.6666666559999967,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.6874999889999966,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.7083333219999965,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.7291666549999964,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.7499999879999963,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.7708333209999962,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.7916666539999961,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.812499986999996,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.8333333199999959,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.8541666529999958,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.8749999859999957,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.8958333189999956,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.9166666519999955,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.9374999849999954,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.9583333179999953,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.9791666509999952,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
0.9999999839999951,0,0,0,0,0,0,0,0,0,0,0,4.65,34.24,3.49,3.26,0.09,0,0,0,0,0,0,0,3.88,0,0,290.65,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.0208333169999948,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.041666649999995,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.062499982999995,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.0833333159999947,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.1041666489999944,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.1249999819999945,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.1458333149999946,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.1666666479999943,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.187499980999994,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.208333313999994,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.2291666469999942,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.249999979999994,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.2708333129999936,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.2916666459999937,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.3124999789999938,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.3333333119999935,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.3541666449999932,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.3749999779999933,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.3958333109999934,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.416666643999993,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.4374999769999928,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.4583333099999929,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.479166642999993,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.4999999759999927,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.5208333089999924,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.5416666419999925,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.5624999749999926,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.5833333079999923,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.604166640999992,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.624999973999992,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.6458333069999922,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.6666666399999919,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.6874999729999915,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.7083333059999917,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.7291666389999918,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.7499999719999915,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.7708333049999911,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.7916666379999913,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.8124999709999914,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.833333303999991,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.8541666369999907,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.8749999699999909,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.895833302999991,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.9166666359999907,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.9374999689999903,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.9583333019999905,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.9791666349999906,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
1.9999999679999902,0,0,0,0,0,0,0,0,0,0,0,4.66,34.35,3.36,3.19,0.08,0,0,0,0,0,0,0,3.86,0,0,288.52,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.02083330099999,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.04166663399999,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.06249996699999,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.08333329999999,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.1041666329999895,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.1249999659999896,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.1458332989999898,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.1666666319999894,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.187499964999989,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.2083332979999892,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.2291666309999894,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.249999963999989,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.2708332969999887,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.291666629999989,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.312499962999989,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.3333332959999886,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.3541666289999883,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.3749999619999884,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.3958332949999885,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.416666627999988,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.437499960999988,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.458333293999988,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.479166626999988,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.499999959999988,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.5208332929999875,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.5416666259999876,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.5624999589999877,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.5833332919999874,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2.604166624999987,0,0,0,0,0,0,0,0,0,0,0,4.68,34.46,3.23,3.12,0.07,0,0,0,0,0,0,0,3.84,0,0,286.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
