S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,pH,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
0.016483010063068217,0.00596935948965494,0.011257978028697033,0.012788123907452346,0.017265151298798815,0.023061857385199235,0.08964960231380893,3.01416160205984e-07,0.058452353400973336,0.0850614222718386,0.07894674587773992,9.2528028350283,4.173583486339229,0.8500040204055292,1.7462460694801236,0.03815803818304931,1.1093748022457055,0.8980537518043162,0.03719719940162168,0.3801819903210886,0.17588706433787113,0.7326052944682828,0.3352636133179694,16.135774231015194,6.71879175769455e-68,0.0006886239416793575,7.1869798682938235,0.012728174318219087,0.017191304964546395,0.0229486752928688,0.08931544830197834,0.07516322874040966,0.009898193531428942,0.0013255477109154715,0.07762119816682445,1.2395798577439177e-05,1.6479943783230588,0.013807927130283417
0.01650997556190588,0.00592339095474451,0.011430065988695923,0.012698806189642057,0.01717429211451847,0.023020464724339607,0.08931415416357247,3.0095970896939206e-07,0.058424899022340514,0.08505517393773966,0.07894065996327825,9.251575797073665,4.176571993039378,0.8513674563318309,1.7325753456366588,0.040082613300398175,1.1094656352559016,0.8977895852824004,0.037133387606922995,0.38010970365017477,0.17587891592512955,0.7325054671765903,0.33522740736382606,16.131370691336368,6.708753909549636e-68,0.0006875951402512418,7.187288658044789,0.012639317430143524,0.017100886392700267,0.022907565688687466,0.08898148622497268,0.07516392446834072,0.009891249469398941,0.0013263724792450737,0.07761428748403316,1.238500433204345e-05,1.648037159007913,0.013902870510865438
0.016536405457306214,0.005878052996687142,0.01161540572193811,0.012609775256758795,0.01708370380601936,0.022977716802609436,0.08897532020559018,3.0049974767656434e-07,0.05839371833899503,0.08506414631162175,0.07893369364172328,9.250354612096581,4.179524921421022,0.8527075945602514,1.7190680364434892,0.04198990512296579,1.1095599408576353,0.8975145651591754,0.03706979651853944,0.38003395350227803,0.17587031981672144,0.7324022609453277,0.33519032741444404,16.126983625390405,6.698731057909901e-68,0.0006865678758483649,7.186981703764445,0.012550662000863414,0.017010633867207504,0.022864948130328872,0.08864368087624766,0.07516567306616208,0.009898473245459671,0.00132533411103124,0.07760835953069205,1.2368446624176095e-05,1.647261946627694,0.01380672356809531
0.016562310836435175,0.005833336487719066,0.011813713291905467,0.012521289518921945,0.016993660431164168,0.022933959789129002,0.08862099151987958,3.0003841626913996e-07,0.05836547289190151,0.08506273618830522,0.07892585599756353,9.249139223491188,4.18244268657692,0.8540249043495554,1.7057221885763292,0.04388006435498202,1.1096576506735067,0.8972288480530238,0.037006433394023514,0.3799547561108685,0.1758612622721875,0.7322963055962424,0.33515236686929567,16.122612890752603,6.688723180370624e-68,0.0006855421461744174,7.187044497439429,0.012462599514843395,0.016920986079067314,0.022821422045559512,0.08829072042889805,0.07516569064075687,0.009897045547548347,0.001325390774755648,0.07760046522280789,1.2355561418255202e-05,1.647018919009686,0.013830559415979538
0.016587701312190267,0.005789231754488316,0.012024710263364127,0.012433530942865671,0.016904356149799935,0.022889490485606873,0.08826224860224685,2.9957738043788264e-07,0.05833407320405196,0.08506492969244273,0.0789171624596641,9.247929575294636,4.185325698740068,0.8553198441210003,1.692535872054101,0.045753240440635064,1.1097586978153935,0.8969325887114425,0.03694330524372132,0.3798721365730883,0.1758517330863464,0.7321870775105359,0.3351135232870408,16.118258346585648,6.678730254560559e-68,0.0006845179489365202,7.186936260331098,0.012375237824630842,0.016832045770943396,0.022777143096591825,0.08793323278765368,0.07516544914381611,0.009899480548626619,0.0013249200988575305,0.07759224236080657,1.2340837983434456e-05,1.646510172810428,0.013803269281591105
0.016612587104112394,0.005745729794787799,0.012248123617068157,0.012346626372254527,0.016815927121067123,0.02284455832272454,0.0878968961170814,2.991179827761742e-07,0.058302400356849096,0.08506217585895251,0.07890762441025817,9.246725612179441,4.188174363258815,0.8565928617298747,1.6795071799599692,0.04760958157383723,1.1098630166458947,0.896625939936689,0.03688041883527281,0.3797861262114477,0.17584172504628487,0.7320747213953289,0.3350737974179376,16.113919853620864,6.668752258141881e-68,0.0006834952818452202,7.186985095726952,0.012288747173252637,0.016744003060558073,0.022732444016647035,0.0875692789303857,0.07516399924329398,0.009898176615658533,0.0013249064254052965,0.07758271798485288,1.2327738524861822e-05,1.6461987315982074,0.013828360019834635
0.016636977779011998,0.005702821499038536,0.01248368564939368,0.0122606627936889,0.01672846735122568,0.02279936972969025,0.08753013479517914,2.986612601085709e-07,0.05826927523273583,0.08506295328286978,0.07889725512035167,9.24552727944607,4.190989080714342,0.857844394730338,1.6666342281657534,0.049449234707970614,1.1099705428745628,0.8963090526707662,0.03681778069901964,0.37969676074005515,0.17583123346132495,0.731959015550579,0.33503319261353454,16.109597274139844,6.6587891688101394e-68,0.0006824741426144844,7.186864414618482,0.012203170681634772,0.016656897569483544,0.022687446253251368,0.08720379430648129,0.07516225561828772,0.009900697664582056,0.0013243704528158194,0.07757288466753585,1.231328562036613e-05,1.6456602107463931,0.013803697237746793
0.01666088307830751,0.005660498133988036,0.012731133883987994,0.012175698445232471,0.016642040330932657,0.02275409337411141,0.08715943989711654,2.982080343786879e-07,0.05823654809919108,0.0850602213217175,0.07888606544777155,9.244334523015555,4.193770246990005,0.8590748706332096,1.653915155059623,0.05127234556555354,1.1100812134462008,0.8959820759791629,0.036755397132695586,0.3796040788847701,0.17582025571480686,0.7318401270015499,0.3349917142146123,16.105290471956334,6.648840964294207e-68,0.0006814545289616951,7.186844937702252,0.012118602194404212,0.016570837131120397,0.022642387175101194,0.08683446695315217,0.07515944915406379,0.009900772167653712,0.0013241242125948676,0.07756194123517668,1.230004198516441e-05,1.6452646430457074,0.013814480272881019
0.01668431218547865,0.005618750934815248,0.012990210975523607,0.012091770766631395,0.016556687389776576,0.02270886556599061,0.0867884616004199,2.977589343314398e-07,0.05820151392711294,0.08505041959791504,0.07887406782636702,9.243147289422282,4.196518253341338,0.8602847071573115,1.6413481212770762,0.05307905864787482,1.11019496658586,0.8956451571056476,0.036693274206594045,0.37950812142533075,0.17580879089428725,0.7317179158183388,0.3349493691590458,16.10099931239848,6.638907622356226e-68,0.0006804364386076449,7.187060565319527,0.012035096100202737,0.016485884389687875,0.02259743647583538,0.08646503188682758,0.0751551310486254,0.009895288549289644,0.0013245693525920207,0.077549498473775,1.2288824918123271e-05,1.6451113806289925,0.013902010737328292
0.01670727409271072,0.005577571333250226,0.013260664619720456,0.012008902183982269,0.016472433802012656,0.022663795337172964,0.08642304037728295,2.973144221758503e-07,0.05816582756067475,0.08505504828324313,0.07886127513908164,9.2419655258068,4.199233486367809,0.8614743124739346,1.6289313094351003,0.0548695172445283,1.110311741734617,0.8952984414759194,0.03663141776836289,0.37940893047773416,0.17579683946429506,0.7315921338839719,0.33490616560486036,16.096723662291062,6.628989120791566e-68,0.0006794198692765315,7.186687352496633,0.01195256776895638,0.01640193080971643,0.02255249227394319,0.08610069663798967,0.07515170509821865,0.009903343185024477,0.001323236152421503,0.07753803898666015,1.227289696783834e-05,1.64423572954672,0.013808041819110311
0.016729778341071318,0.005536951235589495,0.013542247471167494,0.011927104447961637,0.016389293456455185,0.022618969226828663,0.08605081869849186,2.9687488445834633e-07,0.05813407842378219,0.08505067804237551,0.07884769490309156,9.240789179908706,4.20191632824224,0.8626440854450036,1.6166629238695167,0.056643863442891816,1.110431479448702,0.8949420726970124,0.03656983344733486,0.37930654894580546,0.17578440297645279,0.7314634436773851,0.33486211257517157,16.09246338993805,6.619085437428768e-68,0.0006784048186959529,7.186628000290865,0.01187114613035352,0.01631913675210419,0.02250787118130144,0.08572981953005256,0.07514664642385238,0.00990403161852313,0.0013228303104348908,0.07752486459265666,1.2260315403999684e-05,1.6438406929694949,0.013816965103215355
0.016751833150472975,0.005496882140362839,0.01383471704090491,0.011846381473938716,0.016307271797441222,0.02257445523301892,0.0856804211875496,2.9644058062465446e-07,0.058098904264943706,0.08504011498410548,0.07883334047500835,9.239618200059878,4.204567156721734,0.8637944158558032,1.6045411903755515,0.05840223813762907,1.1105541215602777,0.8945761926492519,0.03650852666007562,0.3792010202162368,0.17577148387600885,0.7313314590981189,0.3348172198741778,16.088218365105863,6.609196550129496e-68,0.0006773912845969017,7.186770128609517,0.011790819985741463,0.016237488943163084,0.02246361193259505,0.0853609079274436,0.0751401766638017,0.00989993832030378,0.0013230151516621766,0.07751032532334617,1.2249136903724101e-05,1.6436199808714225,0.01389167990789991
0.016773447029333997,0.005457356004955523,0.014137835616042819,0.01176673160587743,0.01622636824153259,0.022530306193352598,0.08531662444413636,2.960116924107423e-07,0.05806289510557492,0.08504159157547309,0.0788182239594139,9.238452535177458,4.207186345031704,0.8649256846406234,1.5925643559513953,0.0601447810400137,1.1106796109909043,0.8942009414380506,0.036447502614613034,0.37909238784801025,0.17575808529847722,0.7311959868235466,0.33477149780588716,16.083988459006164,6.59932243678849e-68,0.0006763792647137605,7.186415370279313,0.011711498808172148,0.016156875102192526,0.022419589724950166,0.0849982088436023,0.07513433467126403,0.009907256904209058,0.001321699666289517,0.07749652429312438,1.22340683171064e-05,1.642783425360474,0.013813558691090251
0.016794628891468086,0.0054183651356677345,0.014451370177864605,0.01168814935032441,0.016146578108078367,0.022486562898937797,0.08494893218610348,2.9558837744042564e-07,0.05803034564513066,0.08503640133110597,0.07880235295202065,9.237292134757006,4.209774262121736,0.8660382641027142,1.580730688544844,0.06187163068721076,1.1108078917149422,0.8938164574235836,0.036386766314760774,0.3789806953597478,0.17574421090832387,0.7310575971456745,0.33472495700332217,16.079773544278943,6.589463075333518e-68,0.000675368756784297,7.186284826764155,0.01163326899247503,0.01607740597907055,0.02237602831845846,0.08463179387384012,0.07512711672441558,0.009909284606690397,0.0013210428658610898,0.07748131008615956,1.2221574030188509e-05,1.6423061442809777,0.013809878859740398
0.016815386531004197,0.005379901527365723,0.014775092303746188,0.011610626359901002,0.016067893597783413,0.022443256405366152,0.08458357588195227,2.9517071560315995e-07,0.05799658670010155,0.08503370295055972,0.07878573968910016,9.236136948865939,4.212331272689891,0.8671325181292582,1.569038476803055,0.06358292445157887,1.1109389088877266,0.8934228772942281,0.036326322565416375,0.3788659861456457,0.17572986480444175,0.7309160239097969,0.33467760843252736,16.075573494976375,6.579618443725319e-68,0.0006743597585496581,7.18602545233333,0.011556077590008564,0.015999017611831406,0.022332869125123337,0.08426761362482989,0.07511950378810672,0.009914199162452994,0.0013199890849120075,0.07746575060418816,1.2207898308644882e-05,1.641650880077783,0.013768191624098461
0.016835728146183948,0.005341957639802366,0.01510877809051857,0.011534152349661004,0.015990304788497424,0.02240040996649126,0.08421843692407757,2.9475877360365425e-07,0.057962660146064396,0.08502409265374614,0.078768393883234,9.234986928136845,4.214857737154875,0.8682088024000363,1.5574860298252127,0.06527879854982914,1.1110726086694656,0.8930203360248373,0.03626617597657592,0.3787483033341503,0.17571505140370863,0.7307714183002794,0.3346294632042884,16.071388186546375,6.56978851995756e-68,0.000673352267754366,7.185997637376534,0.011479959409371583,0.015921757014846293,0.022290226395953096,0.08390381854541,0.07511045237801985,0.00991364027572629,0.001319615262880033,0.07744877862035397,1.2196478498401073e-05,1.6412814885017415,0.013802868319614338
0.016855661367073834,0.005304525854511714,0.015452208063871611,0.011458715667016865,0.01591380024498685,0.022358040670364086,0.08385914040319656,2.943525677306262e-07,0.05792753046887407,0.08502163656135271,0.07875032732700651,9.233842023760916,4.2173540117069654,0.8692674645908127,1.546071676918165,0.06695938805213757,1.1112089382993309,0.8926089669403177,0.03620633096818968,0.3786276897437897,0.17569977537592646,0.7306235441189051,0.3345805325739228,16.067217495816422,6.559973282056785e-68,0.0006723462821463123,7.185661825107142,0.011404835721289521,0.015845527898740178,0.022247980870667153,0.08354562288187907,0.07510151024164488,0.009920126319707831,0.0013183100923892929,0.07743201723461722,1.2182595666689721e-05,1.640514359792125,0.013742984993668049
0.0168751942537126,0.005267598961656898,0.015805167102637366,0.011384303816694313,0.015838367614454382,0.02231616077732383,0.08349930397564072,2.9395212432632737e-07,0.05789345503112512,0.08500841966418843,0.07873154825132775,9.23270218748142,4.219820448408731,0.8703088445712579,1.5347937673549623,0.06862482689117538,1.1113478459730788,0.8921889016965765,0.03614679177412829,0.3785041878008548,0.17568404156618128,0.7304727651741678,0.33453082781181326,16.06306130097746,6.5501727080823704e-68,0.0006713417994767531,7.185705564359757,0.01133077912083,0.015770425688924058,0.02220631812985024,0.0831871630253516,0.07509071663282635,0.00991770303136208,0.0013181260737875347,0.07741342217754021,1.2172403178978869e-05,1.64024049096742,0.013806264813787716
0.016894333905131828,0.005231169505052765,0.016167444344962627,0.011310903657918883,0.015763993792744523,0.022274778701199316,0.08314764738188724,2.935574152958159e-07,0.05785734226685274,0.08500394616576155,0.07871206907555463,9.231567371587362,4.222257395201712,0.8713332745981187,1.5236506701363224,0.07027524787112101,1.1114892809601185,0.8917602703525663,0.03608756244723877,0.37837783955013726,0.175667854968419,0.7303186898765134,0.3344803602662562,16.05891948156829,6.540386776126467e-68,0.0006703388175003042,7.185380100826181,0.011257684387996366,0.01569632043899397,0.022165057964505134,0.08283658889831869,0.07508019932463852,0.00992374684112303,0.0013168294320422625,0.07739523964351236,1.215907296843586e-05,1.6394737207200116,0.0137553664452765
0.01691308817177385,0.005195230589491585,0.01653883311958967,0.011238501765557605,0.01569066535888637,0.022233899876819577,0.08279615419331413,2.9316843686903427e-07,0.057823543975553726,0.08499384247790495,0.07869189731064538,9.230437528907057,4.2246651959828325,0.8723410795028632,1.512640773754893,0.07191078267655246,1.1116331934107981,0.8913232013251238,0.036028646862897556,0.3782486865783645,0.17565122066115504,0.7301617629982501,0.3344291412071629,16.05479191845978,6.5306154643139575e-68,0.0006693373339749363,7.185238972541189,0.011185606045130792,0.015623284991903201,0.022124345069226614,0.08248631033306088,0.07506842591962101,0.00992541655828394,0.0013160712458850806,0.0773758260647603,1.2147901189228006e-05,1.6389902503872384,0.013766014707230299
0.01693146397445427,0.005159775055976468,0.016919130852963173,0.01116708449179122,0.015618368611723131,0.02219352741586048,0.08244941621942953,2.9278515342184703e-07,0.05778790024339091,0.08497975537571455,0.07867104394835205,9.229312612801978,4.22704419068391,0.8733325768750787,1.5017624859623973,0.07353156188134814,1.1117795345035464,0.8908778214741305,0.03597004872401701,0.37811677004741506,0.1756341438007778,0.7300017984821534,0.3343771819190304,16.0506784938397,6.520858750802405e-68,0.0006683373466619695,7.185216763765752,0.011114522231224815,0.01555129529167706,0.022084165971265533,0.08214085421227064,0.07505553545176977,0.00992421992394478,0.0013156563004717993,0.07735538764788025,1.2137690594102118e-05,1.6386135601476495,0.013816691871879668
0.016949468357308425,0.0051247960418978715,0.017308138994832398,0.011096638104447267,0.015547089711274241,0.02215366254878545,0.08210986323993598,2.9240751840622075e-07,0.05775213169653047,0.08497385842938901,0.07864951924058733,9.228192577160534,4.229394715215032,0.8743080772405862,1.4910142335395038,0.07513771495746693,1.1119282563191266,0.8904242560766562,0.03591177156494559,0.3779821306599572,0.1756166295868196,0.7298387179910861,0.33432449361730887,16.046579091197348,6.511116613782006e-68,0.0006673388533260682,7.184848456512756,0.011044363331199068,0.015480266107350316,0.02204440540034212,0.08180231230448187,0.07504289326737477,0.009930965162014235,0.0013142001978222215,0.07733531904276511,1.2124850251029684e-05,1.6378156163759536,0.013760622813236196
0.016967108609248657,0.005090286933907193,0.017705662943617466,0.011027148955219711,0.015476814910063318,0.022114305157046113,0.0817701565679779,2.9203550635144987e-07,0.057718205247565796,0.08495801496591945,0.07862733052906654,9.227077376391923,4.231717101637717,0.8752678842350478,1.480394462068459,0.0767293702836789,1.1120793118085535,0.889962628849462,0.03585381875538547,0.3778448086408346,0.1755986832358346,0.7296729310772767,0.3342710874128682,16.04249359530849,6.501389031475543e-68,0.0006663418517352367,7.18483027040994,0.010975199362475365,0.015410290572723508,0.02200523754854035,0.08146386521123022,0.07502853281318267,0.009929482152736785,0.0013137751262832216,0.07731355540278331,1.2115425610150637e-05,1.6374913543062892,0.013818231438302136
0.016984391062675942,0.0050562408844769344,0.018111511956742255,0.010958603405515117,0.015407530413714076,0.022075453994647973,0.08143818406525148,2.916690513971106e-07,0.057682568839060505,0.08494943875686305,0.0786044893894729,9.225966965420202,4.234011678144244,0.8762122947734683,1.4699016357084798,0.07830665515427963,1.1122326548937447,0.8894930620061744,0.03579619350521529,0.37770484377627994,0.17558030998819132,0.7295040855554618,0.3342169743936788,16.038421892220697,6.491675982138329e-68,0.0006653463396608137,7.184501665387728,0.010906937848454793,0.015341253979006726,0.021966496009462357,0.08113290620375212,0.07501432387323219,0.009935114883630858,0.001312416838730417,0.07729207255074248,1.2103303193635887e-05,1.6367520788860237,0.013779715200668442
0.017001322762472546,0.005022651557385985,0.01852549908748314,0.010890987990225769,0.015339222601411559,0.022037106970830375,0.08110723846613925,2.913081194851576e-07,0.057648468334467885,0.08493312526773095,0.07858100311030895,9.22486129967824,4.236278769106926,0.8771415992147231,1.4595342369737647,0.07986969578767725,1.1123882402816372,0.8890156762159367,0.03573889886772531,0.37756227536383524,0.17556151507218418,0.7293325584912866,0.3341621654985185,16.034363869238497,6.481977444058167e-68,0.0006643523148774677,7.184438968204044,0.010839633828863054,0.015273230503355318,0.021928322615656852,0.08080315741276022,0.07499865082635655,0.009934474441374394,0.0013118383030652635,0.07726916480724369,1.2093899625616809e-05,1.6363765537474526,0.013828108640884552
0.01701790986684361,0.004989512371086207,0.018947441096436923,0.010824289354149244,0.01527187793133124,0.0219992613459418,0.08078325684700362,2.90952642147246e-07,0.05761343104735318,0.0849241067970199,0.07855688247976403,9.223760335101888,4.238518695132949,0.8780560815223123,1.4492907665142105,0.08141861733497394,1.1125460236055658,0.8885305906819992,0.035681937744378577,0.37741714225834794,0.1755423037172501,0.7291580942953111,0.3341066716219779,16.030319414908995,6.472293395555295e-68,0.0006633597751631919,7.184066174272224,0.01077320608057931,0.015206119393345631,0.021890571031930667,0.08048013137688195,0.07498315679786699,0.009940949999152904,0.0013103293703437173,0.07724655310942032,1.2081904792331168e-05,1.6356041745621168,0.01378049232223146
0.017034159111776553,0.004956817183377406,0.019377158388898544,0.010758494359339473,0.015205483084016765,0.021961913891929835,0.08045969306871906,2.9060257867682734e-07,0.05758049634714546,0.0849101782264667,0.07853213460568431,9.222664028124122,4.240731773115619,0.8789560194205769,1.4391697428987078,0.08295354388844382,1.1127059612607373,0.8880379231048001,0.03562531288802069,0.37726948283290207,0.17552268112653682,0.7289810610182502,0.3340505035069879,16.02628841900743,6.462623814982344e-68,0.0006623687182992988,7.183852762513448,0.01070769674965669,0.015139978383007902,0.02185335501677089,0.0801576338446291,0.07496654441645936,0.009943633810007332,0.0013092836260861975,0.07722285097959812,1.207171714615293e-05,1.6350786483582995,0.01378593666989173
0.01705007646299356,0.004924559660690847,0.019814474930007382,0.010693590019968089,0.015140024868466988,0.02192506100719955,0.08014044463700805,2.9025786675339154e-07,0.05754649856326856,0.08489555510161756,0.07850676946972304,9.22157233566935,4.242918316290361,0.8798416845473035,1.4291697024010714,0.08447459848999904,1.112868010521383,0.8875377897500534,0.03556902690742681,0.3771193350196185,0.17550265249023664,0.7288013040635174,0.3339936718352436,16.02227077252319,6.4529686807242826e-68,0.0006613791420704158,7.183636012015594,0.01064307377785639,0.015074769739764286,0.02181663046265707,0.07983943429690078,0.07494925214537598,0.009946302956241576,0.0013082185530229426,0.0771985509167001,1.2061480553384224e-05,1.6345274954028182,0.013792225270159462
0.017065668087128703,0.004892733748715085,0.020259218178894377,0.010629563542664224,0.015075490268648285,0.0218886987671323,0.07982548514130011,2.8991845365337945e-07,0.05751182964807645,0.08487672860956393,0.07848079582186436,9.22048521514769,4.245078634214999,0.8807133426019689,1.4192891987884837,0.08598190313954854,1.113032129426419,0.8870303054285255,0.03551308227071157,0.37696673628958755,0.1754822229700769,0.7286188645832885,0.3339361871629071,16.018266367645705,6.443327971198376e-68,0.0006603910442644803,7.183549855729025,0.010579339842148901,0.015010500451914086,0.021780426676253916,0.07952559852308853,0.07493088919232471,0.009945839417239213,0.0013075305791388821,0.07717326524272548,1.2052548838163887e-05,1.6341225406960995,0.013841745573543405
