q_gas,q_ch4,q_co2,q_h2,p_gas,p_gas_h2,p_gas_ch4,p_gas_co2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4182.094353694865,2588.2450046789363,1381.4796616039857,0.07817720688599175,1.0966418870738972,2.049987217765094e-05,0.6786977160457893,0.3622559260809401
4091.2680583226834,2531.225512502446,1351.9405224016257,0.07645570477661857,1.0948253611664536,2.0459584510728534e-05,0.6773572023181913,0.3617799541887615
4075.3543433306063,2521.427847823459,1346.5735857447412,0.07623755349463639,1.094507086866612,2.047491716194133e-05,0.6771731770961069,0.36164568977835315
4058.73875500713,2512.150951591842,1340.0175094231126,0.0760121997249072,1.0941747751001425,2.04917430165375e-05,0.6772380210686372,0.3612485172134987
4060.5273029998502,2513.6746749061404,1340.1980134489324,0.07609135476439853,1.094210546059997,2.0504716908487818e-05,0.6773724527388886,0.36114984352920965
4046.532190318719,2506.0619108646015,1334.4751987432778,0.0758812773199848,1.0939306438063743,2.0513578206568753e-05,0.6774832846083992,0.36075910054477844
4039.8903861843414,2502.6375895461792,1331.5708266261545,0.07579073373964823,1.0937978077236867,2.052029398958404e-05,0.6775875697850172,0.36052197256968993
4043.0133881331876,2504.775070852512,1332.4090809375398,0.07586430987846758,1.0938602677626637,2.0525520533981594e-05,0.6776811419249533,0.3604908552421862
4042.7422088700096,2504.869236000987,1332.0565079273524,0.07587341325842382,1.0938548441774,2.052925869349422e-05,0.6777487176449155,0.36041785219880107
4038.20233305473,2502.4270878765096,1330.1728301002954,0.07580380929334661,1.0937640466610945,2.053177982845095e-05,0.6777928772181346,0.3602828925881415
4033.3791347333504,2499.7565243385434,1328.2476465564691,0.07572573720783042,1.093667582694667,2.053334962901639e-05,0.6778194124513656,0.3601598918186823
4027.771873796804,2496.5684088085304,1326.0929816158516,0.07563081089330295,1.093555437475936,2.0534053835358335e-05,0.6778278522287894,0.360039306118321
4020.9678016480234,2492.626790007759,1323.5515355557243,0.07551222259222233,1.0934193560329604,2.0533993275341525e-05,0.6778185039043905,0.35991257306030444
4006.261630119312,2484.056800896603,1318.1094472168345,0.07525285904531931,1.0931252326023861,2.0533057159689147e-05,0.6777852818855394,0.3596516725846969
4016.905638159407,2490.099560565871,1322.2082929909652,0.07543561922226368,1.093338112763188,2.0532381137383152e-05,0.6777656732282673,0.3598841620787932
4006.349104158835,2483.8091209961444,1318.440480971286,0.07524493017603945,1.0931269820831766,2.0530478323771255e-05,0.6777039888228222,0.35973471770704063
3912.823847448954,2429.4162463444786,1283.7309912482729,0.07359712346398001,1.091256476948979,2.0525671687787273e-05,0.6775455061072935,0.35802270009500764
4002.6794938308185,2481.2723130182167,1317.4809468173084,0.07516599357170604,1.0930535898766163,2.052636471064616e-05,0.6775870047517355,0.35977831368518015
3925.207987912549,2436.0389785248312,1288.905891534266,0.0737959127764852,1.0915041597582509,2.0520835078481252e-05,0.6774027482317284,0.3584131456164538
4001.831345214135,2480.095107865724,1317.8500715338655,0.07512995801927819,1.0930366269042826,2.052055391866046e-05,0.6773985601230551,0.35994980115231867
3984.1459016275894,2469.4149099354076,1311.680174825474,0.07480732798838377,1.0926829180325517,2.051648997170835e-05,0.6772561939860228,0.3597384624815672
4003.039790715557,2479.9022509616943,1319.1943402392626,0.07512607538820458,1.093060795814311,2.051375255891675e-05,0.6771563785763286,0.3602161584104334
3967.6635989134957,2458.9590716212715,1306.4327311804382,0.07449288255415377,1.0923532719782698,2.0508932264168235e-05,0.676985818122709,0.3596791998483067
