t,X_T,S_1,S_2,X_1,X_2,C,Z,CO2,B,pH,p_C,q_C,q_CH4
70.82196667,0.5611029690998903,0.1173575886184737,5.515470458861316,1.4173861838641955,1.2629575869917262,171.4496440008056,166.92729565081203,10.037818808854901,161.4118251919507,7.512826408297853,0.37212244496175,13.161821946561039,23.530758046200496
70.84196667,0.5611042520461527,0.1173564666683336,5.515642171710849,1.4173965074127566,1.2629665231551415,171.45153918796248,166.92924314438594,10.0379382152873,161.41360097267508,7.512826024314517,0.37205921005575,13.143772158333249,23.501667287108333
70.86196667,0.561105533243349,0.1173553462266875,5.515810635740469,1.417406816939175,1.2629754534964908,171.45353383247968,166.93122129893038,10.0381231692897,161.4154106631899,7.512822891358562,0.37197782176274996,13.124659308271276,23.472371834467822
70.88196667,0.5611068126988559,0.117354227287272,5.515974156777208,1.4174171124627342,1.2629843815279325,171.45472346491,166.93292949491382,10.0377681267734,161.4169553381366,7.512842408037,0.3721466565705,13.163968925754581,23.53245806810975
70.90196667,0.5611080904116781,0.11735310984262501,5.51614743725968,1.4174273940027429,1.262993276916148,171.4565863479153,166.9348632584478,10.037870526727101,161.4187158211881,7.512842714527227,0.3720968816775,13.151580569320615,23.51316628857544
70.92196667,0.5611093663795742,0.1173519938966818,5.516317882065945,1.4174376615778759,1.263002165682702,171.45859180346258,166.93684204948795,10.0380676360405,161.420524167422,7.5128390518463215,0.37201104015075,13.131838587275286,23.48309894887037
70.94196667,0.5611106406099372,0.1173508794466912,5.5164829990328075,1.4174479152071446,1.2630110529863956,171.4599161759055,166.9385918258852,10.0378073490531,161.4221088268524,7.512854576478201,0.37213796795174997,13.161586254700019,23.52865475543561
70.96196667,0.5611119131037181,0.11734976648594969,5.516655269083718,1.417458154909739,1.2630199130787874,171.46182566308178,166.9405370122426,10.0379439199228,161.4238817431589,7.512853437745528,0.37207706960025,13.146867883632298,23.505918545755904
70.98196667,0.5611131838609325,0.1173486550175991,5.516823796550269,1.417468380704298,1.2630287684715547,171.4634994347686,166.94240145088506,10.037921780433798,161.4255776543348,7.51285895824449,0.37209171511574995,13.150441797161045,23.51145490255681
71.00196667,0.5611144528857288,0.11734754503688309,5.516992956293856,1.4174785926098594,1.2630376101488885,171.4654021130232,166.94434081082696,10.03805425849,161.4273478545331,7.512857989061619,0.37203479985,13.137213101478636,23.49124479364781
71.02196667,0.5611157201821588,0.11734643654358279,5.517158553799409,1.4174887906451914,1.2630464467857705,171.4660364658194,166.94585705022033,10.0373379693985,161.4286984964209,7.512892612907208,0.3723689636205,13.214609432655083,23.609273910808874
71.04196667,0.5611169857421714,0.11734532952761151,5.517343599189048,1.4174989748295572,1.2630552309025442,171.46860762829618,166.94802146006845,10.037929767416799,161.4306778608794,7.5128723335784,0.37207932914775,13.146026427746701,23.504013841929936
71.06196667,0.561118249566114,0.117344224001883,5.517512284521132,1.4175091451809743,1.263064036440579,171.4702922735112,166.94988468409232,10.0379198739399,161.4323723995712,7.512877320726487,0.3720907616475,13.149976868997555,23.51063445340768
71.08196667,0.5611195116664357,0.11734311995437299,5.517681256353676,1.4175193017187693,1.2630728290447897,171.4721790511716,166.95181384122048,10.0380464663047,161.4341325848668,7.512876579038608,0.37203769065225,13.137857633749418,23.492217233397934
71.10196667,0.561120772047327,0.1173420173858663,5.517846818241307,1.4175294444615518,1.2630816163614678,171.47255913857688,166.9532408608648,10.0371650959533,161.4353940426235,7.512918105157763,0.372447520893,13.232755763470172,23.6368935237135
71.12196667,0.5611220306977988,0.1173409162850309,5.518036277510034,1.4175395734285463,1.2630903420414015,171.47531496997289,166.95546329093622,10.0378879565467,161.4374270134262,7.512892299084823,0.3720964966425,13.14956359693409,23.509211822778173
71.14196667,0.5611232876177416,0.11733981666813091,5.518205717883612,1.4175496886374888,1.2630990967653708,171.4773034192778,166.9574226938226,10.0380864433388,161.439216975939,7.51288852738153,0.372015876393,13.132498182516011,23.483896646537485
71.16196667,0.5611245428255872,0.1173387185227749,5.518369786503755,1.4175597901076271,1.2631078503021869,171.478648802076,166.95916566293897,10.0378529256408,161.4407958764352,7.512902877844687,0.37213127239574995,13.159836658753768,23.525895184446558
71.18196667,0.5611257963228085,0.11733762184425081,5.518540280195795,1.4175698778577586,1.2631165783147618,171.4805086150314,166.961080378709,10.0379685165181,161.4425400985132,7.512902569069486,0.3720808155855,13.147646389098322,23.50706601837997
71.20196667,0.5611270481095257,0.11733652663535381,5.518707610201116,1.4175799519062584,1.2631253006164254,171.4821688297424,166.96292653656982,10.037949903373601,161.4442189263687,7.512907890516246,0.37209116593425,13.150226995720121,23.511087331195213
71.22196667,0.561128298189586,0.1173354328918464,5.518875475598508,1.4175900122718543,1.263134009586432,171.48403284025952,166.96483927710682,10.0380690387512,161.4459638015083,7.512907429940318,0.37204036563225,13.138427362962494,23.493064179416205
71.24196667,0.5611295465668681,0.1173343406133768,5.519040139658146,1.4176000589730424,1.2631427129545711,171.4842390190444,166.96619978398687,10.0370793747156,161.4471596443287,7.512953464612003,0.3724992999945,13.24461211208993,23.654885246809265
71.26196667,0.5611307932283528,0.1173332497877026,5.519231629742847,1.4176100920289187,1.263151348757401,171.4872396000717,166.96849572699713,10.0379755028174,161.4492640972543,7.51292035361888,0.37207516671674995,13.144150744855107,23.500737000410783
71.28196667,0.5611320381751073,0.11733216043396649,5.519398351059679,1.41762011145689,1.263160023526624,171.4889606635707,166.9703570067511,10.0380020078792,161.4509586556914,7.512923766113176,0.372075617613,13.14616201773949,23.504673309222653
71.30196667,0.561133281425558,0.1173310725356695,5.519564392577381,1.4176301172762487,1.2631686875388406,171.4906595856734,166.9722095136361,10.0380144646146,161.4526451210587,7.51292776364703,0.3720762194835,13.146614546577913,23.505506355434683
71.32196667,0.5611345229824856,0.1173299860930032,5.519730147507132,1.4176401095053541,1.2631773399979542,171.4923560194505,166.97405989033592,10.0380262766217,161.4543297428288,7.512931784072823,0.37207573920299997,13.14653134547828,23.505392132759106
71.34196667,0.5611357628483954,0.1173289011041688,5.519895637420282,1.4176500881626521,1.263185980875739,171.4940357162803,166.9759034196373,10.038027934063301,161.456007782217,7.512936226079532,0.37207942641975,13.147356086701475,23.506637357660722
71.36196667,0.5611370010255895,0.11732781756721039,5.52006114026331,1.417660053266572,1.2631946096148468,171.4956747643168,166.97773227209734,10.0380036324827,161.45767113183402,7.512941751636309,0.37209387536474997,13.15064060510106,23.51162124659789
71.38196667,0.5611382375157368,0.1173267354800333,5.520227354195997,1.4176700048355273,1.2632032247907836,171.4975348617078,166.9796335118041,10.0381287040996,161.4594061576081,7.512941007377226,0.372039485118,13.137959503626474,23.49223020267322
71.40196667,0.5611394723226609,0.1173256548421295,5.520390224063991,1.4176799428878226,1.263211834790595,171.4979893764344,166.98106608759397,10.0373135129044,161.46067586352999,7.512979691587196,0.37241810320575003,13.225606354510042,23.62585106399959
71.42196667,0.5611407054364055,0.1173245756427071,5.520575228837495,1.4176898674422798,1.2632203870385905,171.5006445134141,166.98323552649478,10.037984215756701,161.4626602976573,7.512956011066719,0.372091209504,13.14816041440169,23.506989551998174
71.44196667,0.5611419368569741,0.1173234978966909,5.520741688773187,1.417699778516331,1.2632289655334534,171.5035950561287,166.9854949996993,10.0388417452025,161.4647533109261,7.51292454082292,0.37169302555875,13.057837635630907,23.36987448875158
71.46196667,0.561143166613196,0.11732242159836001,5.520885003853432,1.4177096761284989,1.2632375797715791,171.50380818896198,166.98683679912264,10.0378563936927,161.4659517952692,7.512970393219424,0.372156114246,13.167228575714214,23.5379171559459
71.48196667,0.5611443947043928,0.1173213467277729,5.521055515332617,1.417719560298017,1.263246125844196,171.506342214344,166.988957178864,10.038440550812599,161.4679016635314,7.512950366012743,0.371877348906,13.10081285883762,23.435690210895554
71.50196667,0.5611456211255034,0.11732027330373271,5.521210162672194,1.41772943104203,1.2632546926676653,171.5068322144199,166.99039254513698,10.037649831955099,161.4691823824648,7.512988020149713,0.37222705694475,13.182883188877641,23.561437849753066
