q_gas,q_ch4,q_co2,q_h2,p_gas,p_gas_h2,p_gas_ch4,p_gas_co2
5053.895470714875,3102.351807748104,1698.7872421351751,0.2256397057854577,1.1140779094142974,4.9739891368738985e-05,0.6838807087070173,0.3744797157409212
5046.668047612657,3098.27998062865,1695.9603566475905,0.22534330035046268,1.113933360952253,4.9739237365970317e-05,0.6838724876357564,0.3743433890041407
5076.409053912834,3115.0549802342907,1707.574258626887,0.22656273622757309,1.1145281810782566,4.974196358609002e-05,0.6839118999685919,0.37489879407108856
5070.736331245851,3111.8440983116843,1705.3702040386122,0.22632964974689077,1.114414726624917,4.9741315318563256e-05,0.6839016394424392,0.3747956007921692
5063.001209806295,3107.483269316392,1702.3475029817102,0.2260129200462323,1.1142600241961258,4.974068765213407e-05,0.6838916759788829,0.3746508624546006
5053.896942911285,3102.352426158053,1698.7880289771265,0.2256397623752756,1.1140779388582256,4.9739890668744005e-05,0.6838806638892417,0.3744797900033251
5046.669161303874,3098.2804091924895,1695.9609911199602,0.22534334266532913,1.1139333832260774,4.9739236724170295e-05,0.6838724449896736,0.37434345392468965
5076.408824566225,3115.0546615780754,1707.574358360637,0.2265627238227436,1.1145281764913244,4.974196290517377e-05,0.6839118580911528,0.3748988313622762
5070.735694313322,3111.8435613299184,1705.3701330375554,0.22632962100794363,1.1144147138862663,4.974131468189467e-05,0.6839015995149244,0.37479562798167004
5063.000304684462,3107.482591605817,1702.3473167198194,0.22601288063516864,1.1142600060936891,4.9740687062725806e-05,0.6838916379789799,0.3746508823526563
5053.896294616389,3102.3519031059227,1698.7879332176253,0.22563973380543154,1.1140779258923277,4.973989017238686e-05,0.6838806283544261,0.3744798125727391
5046.668547605093,3098.279914668046,1695.9608998625708,0.2253433158072167,1.1139333709521018,4.9739236296344e-05,0.6838724114618497,0.37434347517896555
5076.409502684176,3115.054903118481,1707.5747641270007,0.22656275021450292,1.1145281900536834,4.9741962660151535e-05,0.6839118280853334,0.3748988749306999
5070.736734652625,3111.8440146417315,1705.3706727852239,0.22632966251419415,1.1144147346930524,4.9741314527385463e-05,0.6839015715969129,0.374795676706622
5063.001427810887,3107.48309911213,1702.3478812831868,0.22601292581883636,1.1142600285562176,4.97406869754447e-05,0.6838916117493099,0.3746509310449421
5053.897312658662,3102.3523586094107,1698.7884494614339,0.22563977494782583,1.1140779462531731,4.973989013137674e-05,0.6838806035049914,0.3744798577830604
5046.669499178269,3098.2803395183428,1695.961383301695,0.22534335446931428,1.1139333899835653,4.9739236301315896e-05,0.6838723879741002,0.3743435176981737
5076.409256208736,3115.0546578471863,1707.5747741224566,0.22656273995683948,1.1145281851241746,4.974196260319672e-05,0.6839118044170303,0.3748988936695511
5070.736262660691,3111.843648746197,1705.3705881396759,0.22632964323247243,1.1144147252532137,4.9741314498425e-05,0.683901549048185,0.37479568981554034
5063.000913354376,3107.4827150969168,1702.347774228961,0.22601290497575646,1.1142600182670874,4.974068698321347e-05,0.6838915904114501,0.3746509420936639
5053.896677997971,3102.3519121786685,1698.788290092324,0.22563974934628728,1.1140779335599593,4.973989016733908e-05,0.6838805831829843,0.3744798654118177
5046.669067159503,3098.2800124788387,1695.9612979730302,0.22534333734999148,1.11393338134319,4.973923639473339e-05,0.6838723690259942,0.3743435280058109
5076.409625816891,3115.0547870250607,1707.5749977575701,0.22656275587568464,1.1145281925163377,4.974196280644183e-05,0.6839117875192596,0.3748989179592816
5070.736650617813,3111.843792413466,1705.3708147968755,0.22632966005569594,1.1144147330123562,4.974131473639336e-05,0.6839015330595185,0.3747957135631113
5063.001371912079,3107.482902783442,1702.3480242529101,0.22601292485704133,1.1142600274382415,4.974068726303662e-05,0.6838915754059316,0.37465096627005684
5053.897259823959,3102.352173404213,1698.7885842329406,0.2256397744329487,1.114077945196479,4.9739890490692875e-05,0.6838805691792768,0.3744798910517215
5046.6693036501865,3098.280082602577,1695.9614535813882,0.22534334840751616,1.1139333860730036,4.973923671579899e-05,0.6838723553611432,0.37434354640015455
5076.4096171018955,3115.0547220564,1707.575054405734,0.2265627570153816,1.1145281923420378,4.9741963134278945e-05,0.6839117743225174,0.3748989309813962
5070.736702317536,3111.843764958611,1705.3708916002058,0.22632966379125988,1.1144147340463506,4.974131509637634e-05,0.6839015206873547,0.3747957269689094
5063.001269528955,3107.482791604505,1702.3480377013632,0.22601292238166037,1.114260025390579,4.9740687632696946e-05,0.6838915635105434,0.3746509761174128
5053.897165459487,3102.352069788635,1698.7885977734531,0.2256397723909881,1.1140779433091896,4.97398908850277e-05,0.6838805579489657,0.37447990039434886
5046.669438631779,3098.280111178214,1695.9615538455207,0.22534335587132526,1.1139333887726355,4.9739237153443834e-05,0.6838723450346085,0.3743435594258835
5076.409682112115,3115.0547133601294,1707.5751251562344,0.22656276171006864,1.1145281936422422,4.974196358601614e-05,0.6839117644526903,0.37489894215097586
5070.736766267237,3111.843758170347,1705.3709594296859,0.22632966853562664,1.1144147353253446,4.9741315568837124e-05,0.6839015113553362,0.3747957375794497
5063.001469730943,3107.4828640096644,1702.3481563947532,0.22601293279719983,1.1142600293946188,4.974068813682469e-05,0.6838915548603797,0.3746509887711123
5053.897175639233,3102.35203720837,1698.7886400682557,0.22563977509098665,1.1140779435127846,4.9739891389115616e-05,0.6838805495144724,0.3744799090319329
5046.669452007902,3098.280082552409,1695.96159523665,0.2253433587800798,1.113933389040158,4.973923767559514e-05,0.6838723370677818,0.37434356765971055
5076.409687712313,3115.0546820875284,1707.5751617721246,0.22656276438395115,1.1145281937542462,4.974196412319274e-05,0.6839117569010267,0.37489894981410615
5070.736631659866,3111.84364971604,1705.3709393916984,0.22632966552745604,1.1144147326331972,4.974131610798665e-05,0.6839015040225879,0.37479574221951123
5063.001281435387,3107.4827270862165,1702.3481135800355,0.2260129276489307,1.1142600256287076,4.974068868556945e-05,0.6838915478493035,0.37465099201572855
5053.897170575694,3102.3520053126686,1698.7886671280553,0.22563977751201292,1.1140779434115138,4.9739891968118526e-05,0.6838805431064237,0.37447991533813196
5046.669257621583,3098.27994534232,1695.961546899775,0.22534335348485024,1.1139333851524316,4.9739238249046826e-05,0.683872330736331,0.3743435701028614
5076.409841124685,3115.054742375206,1707.575247923257,0.22656277342351047,1.1145281968224936,4.974196474153558e-05,0.6839117513517409,0.37489895843102117
5070.73696384045,3111.843812042175,1705.37109414653,0.22632968193936173,1.114414739276809,4.9741316752906046e-05,0.6839014989727731,0.3747957539122927
5063.0015539251835,3107.4828570069376,1702.3482437588157,0.22601294166212957,1.1142600310785036,4.974068933582436e-05,0.683891542980086,0.3746510023340917
5053.897414743557,3102.3521205396623,1698.7887849624788,0.22563979041127824,1.114077948294871,4.973989262657738e-05,0.6838805384644804,0.374479924862774
5046.669626464184,3098.2801320979847,1695.9617122062746,0.22534337154042697,1.1139333925292836,4.973923892852154e-05,0.6838723265053576,0.3743435817100074
5076.4097133630285,3115.0546499339807,1707.5752184051303,0.22656277116540716,1.1145281942672605,4.9741965383618366e-05,0.6839117467007481,0.37489896052613864
5070.736751784521,3111.843673316454,1705.3710304507435,0.22632967626651643,1.1144147350356903,4.974131739702303e-05,0.6839014944822385,0.37479575416106475
5063.001413030177,3107.4827594415465,1702.3482068312771,0.22601293893130386,1.1142600282606034,4.974068999323735e-05,0.6838915388100519,0.3746510036855683
5053.8971156904645,3102.3519346728863,1698.7886853725656,0.2256397812152582,1.1140779423138092,4.9739893275625045e-05,0.6838805342877343,0.3744799230578092
5046.669412978111,3098.279995426167,1695.9616450997444,0.2253433658803246,1.1139333882595621,4.973923959262377e-05,0.6838723226464012,0.3743435812985782
5076.409803501769,3115.0546852181865,1707.5752691607663,0.2265627780004691,1.1145281960700353,4.9741966081480225e-05,0.6839117434098477,0.3748989656191161
5070.736764249228,3111.8436654656416,1705.3710501966111,0.22632967993783323,1.1144147352849845,4.974131809273678e-05,0.6839014912286819,0.37479575766321965
5063.00142180679,3107.4827502638204,1702.348224383443,0.22601294247672513,1.1142600284361357,4.974069069512121e-05,0.6838915357124504,0.37465100695800013
5053.897288809539,3102.3520188966936,1698.7887663920183,0.22563979152016533,1.1140779457761907,4.9739893997997565e-05,0.683880531553339,0.37447992925386353
5046.669341817756,3098.279942440479,1695.9616301587228,0.225343366180359,1.113933386836355,4.973924029664651e-05,0.683872319720229,0.37434358280083924
5076.409854945707,3115.0547019998335,1707.575301482267,0.22656278337001098,1.114528197098914,4.9741966802203924e-05,0.6839117407949128,0.374898969262209
5070.736950889576,3111.8437590161434,1705.3711348008235,0.22632969086147575,1.1144147390177914,4.974131882923255e-05,0.6839014889068019,0.3747957637171703
5063.001514798404,3107.4827915246874,1702.3482718834832,0.22601294957324744,1.114260030295968,4.974069142635745e-05,0.6838915333736311,0.3746510111559204
5053.897370532368,3102.352054369679,1698.788808922211,0.22563979816827,1.1140779474106473,4.9739894732167675e-05,0.683880529317773,0.3744799331231521
5046.66959168728,3098.280073287618,1695.9617378120092,0.22534337973683274,1.1139333918337455,4.9739241049383964e-05,0.6838723178099515,0.37434358970775466
5076.409771368307,3115.0546451042082,1707.575278594779,0.2265627832787096,1.114528195427366,4.974196752650237e-05,0.683911738537574,0.3748989698472754
5070.736816132981,3111.84367384097,1705.3710913404213,0.22632968868552528,1.1144147363226595,4.974131955261284e-05,0.6839014867084899,0.3747957632196269
5063.001477811346,3107.482761932675,1702.3482661665278,0.22601295140793112,1.1142600295562268,4.9740692160484325e-05,0.6838915314031015,0.3746510123859747
5053.897165742527,3102.351930498465,1698.7887373130739,0.2256397931204036,1.1140779433148504,4.973989545207423e-05,0.683880527209102,0.37447993113530625
5046.669443655749,3098.2799818650547,1695.961687933181,0.225343377021924,1.1139333888731149,4.9739241776911316e-05,0.6838723158726655,0.37434358868368245
5076.40980762355,3115.054657931968,1707.5753003715013,0.22656278814587164,1.114528196152471,4.974196827219946e-05,0.6839117369144299,0.3748989721947787
5070.736751937366,3111.8436302998907,1705.371073600042,0.22632968943543708,1.1144147350387472,4.974132028984298e-05,0.6839014850095894,0.37479576363387795
5063.001392286537,3107.482706708678,1702.3482397503099,0.2260129512868493,1.1142600278457306,4.974069289770559e-05,0.6838915297519985,0.3746510123258444
5053.897253776851,3102.351973479147,1698.7887783599595,0.22563980011632861,1.114077945075537,4.9739896206436346e-05,0.6838805258519591,0.37447993425238124
5046.669310512686,3098.279900292728,1695.9616424153294,0.22534337494169046,1.1139333862102536,4.973924251108569e-05,0.6838723142748646,0.37434358761788783
5076.409882230426,3115.054693835826,1707.5753356810965,0.22656279461102358,1.1145281976446084,4.9741969027174756e-05,0.6839117356614643,0.3748989749391267
5070.736979310853,3111.843752511714,1705.3711684247176,0.22632970215821116,1.114414739586217,4.974132105853142e-05,0.6839014839928941,0.3747957691972743
5063.001540255774,3107.4827843407547,1702.3483033573518,0.22601296075255825,1.1142600308051154,4.974069365931469e-05,0.6838915286664072,0.37465101637005876
5053.897385598371,3102.3520422726565,1698.788835389975,0.22563980891996122,1.1140779477119673,4.9739896967438705e-05,0.683880524797386,0.37447993794262374
5046.669595426733,3098.2800556928382,1695.9617589660133,0.22534339002300252,1.1139333919085346,4.9739243286297527e-05,0.6838723134655015,0.3743435941247568
5076.409770331558,3115.0546255331433,1707.5752971660067,0.2265627934336425,1.114528195406631,4.974196976525607e-05,0.6839117343676882,0.3748989739941877
5070.736804416276,3111.8436490477925,1705.3711049391961,0.22632969839953157,1.1144147360883254,4.97413217919717e-05,0.6839014826960511,0.3747957669954924
5063.001454104876,3107.4827311426598,1702.3482743175896,0.2260129606212418,1.1142600290820974,4.974069439987548e-05,0.6838915275380468,0.37465101577466065
5053.897136683249,3102.351897416854,1698.78874264671,0.22563980210033718,1.114077942733665,4.9739897691655385e-05,0.6838805234920772,0.3744799342689061
5046.669415504068,3098.2799499777757,1695.9616929391518,0.22534338602666282,1.1139333883100813,4.973924401681365e-05,0.6838723123034629,0.3743435916876114
5076.409818773553,3115.054648754424,1707.5753201821967,0.22656279881672273,1.114528196375471,4.974197051568752e-05,0.6839117335341685,0.37489897579579673
5070.736761819572,3111.843621003459,1705.3710923193569,0.22632970004096797,1.1144147352363913,4.9741322532542446e-05,0.6839014817549344,0.3747957670839343
5063.0013978983925,3107.4826955884623,1702.3482562170825,0.22601296169948762,1.1142600279579677,4.9740695139185534e-05,0.6838915266155313,0.37465101557230723
5053.897251667417,3102.351958564367,1698.7887912510719,0.22563981019006923,1.1140779450333482,4.973989844596266e-05,0.6838805228237,0.37447993723621226
5046.669301465457,3098.2798819924355,1695.9616520697846,0.2253433847102939,1.113933386029309,4.973924474836348e-05,0.6838723113504062,0.37434359035916454
5076.409878547938,3115.0546789810924,1707.5753470104826,0.22656280464593176,1.1145281975709587,4.974197126314e-05,0.6839117328510244,0.374898977673681
5070.736968283074,3111.843733987895,1705.371176411779,0.2263297118711288,1.1144147393656614,4.974132329150794e-05,0.6839014812738344,0.3747957716935455
5063.0015204121355,3107.4827613019834,1702.3483074444425,0.22601297007824842,1.1142600304082426,4.974069588893712e-05,0.6838915260328782,0.3746510186044854
5053.897360896797,3102.3520169304406,1698.7888371438146,0.22563981801672695,1.1140779472179358,4.973989919377729e-05,0.6838805222502552,0.37447993999349694
5046.6695703372925,3098.280030542346,1695.9617601582227,0.2253433990763514,1.1139333914067457,4.9739245509483036e-05,0.6838723110059228,0.37434359608032347
5076.409773066559,3115.0546163982713,1707.5753089014834,0.22656280366761286,1.114528195461331,4.974197198777114e-05,0.6839117320272194,0.3748989763871338
5070.736804895537,3111.8436389997833,1705.37111543459,0.22632970851395537,1.1144147360979106,4.974132401058287e-05,0.683901480429006,0.37479576926990404
5063.001449990689,3107.482718859405,1702.3482826636264,0.2260129705162295,1.1142600289998137,4.974069661430001e-05,0.6838915253399873,0.37465101788822197
5053.897126626172,3102.3518821238345,1698.7887483299692,0.22563981171681308,1.1140779425325233,4.9739899901505696e-05,0.6838805213583202,0.3744799361993115
5046.66940103079,3098.2799325167907,1695.9616965752075,0.22534339542955115,1.1139333880206157,4.973924622200109e-05,0.6838723102329199,0.3743435934664836
5076.409813822491,3115.054636916876,1707.5753272836205,0.2265628086442854,1.1145281962764497,4.974197271742795e-05,0.6839117315414909,0.37489897768725133
5070.736751534188,3111.8436064465436,1705.3710970483357,0.22632970961823037,1.1144147350306837,4.9741324729085815e-05,0.6839014798166791,0.3747957688142852
5063.001380846377,3107.482677498022,1702.3482580207321,0.22601297096348968,1.1142600276169274,4.974069733029827e-05,0.6838915247282116,0.37465101711639537
5053.897230287629,3102.351938304576,1698.788791093399,0.2256398192374081,1.1140779446057525,4.973990063167915e-05,0.6838805209882216,0.374479938641909
5046.669279123661,3098.279861446232,1695.9616512805624,0.22534339368162365,1.1139333855824731,4.973924692881867e-05,0.6838723095685203,0.3743435916920338
5076.409877074517,3115.054670402644,1707.5753541725417,0.22656281450272692,1.1145281975414902,4.9741973440326403e-05,0.6839117311480437,0.3748989793450161
5070.736964259248,3111.8437241954166,1705.3711823534234,0.2263297215880838,1.1144147392851849,4.974132546291895e-05,0.6839014796150198,0.37479577326971214
5063.001512028731,3107.4827492754243,1702.348311458865,0.22601297957747749,1.1142600302405745,4.974069805439421e-05,0.6838915244155767,0.3746510200519533
5053.897347766523,3102.352002443978,1698.7888390873015,0.2256398272791324,1.1140779469553304,4.973990135307835e-05,0.6838805206724226,0.3744799413065646
5046.669554187655,3098.280014558685,1695.9617607170824,0.22534340817547582,1.113933391083753,4.97392476626466e-05,0.683872309468044,0.3743435972930564
5076.409767642432,3115.0546066219326,1707.5753134903712,0.2265628132325984,1.1145281953528485,4.974197413607579e-05,0.6839117305450085,0.3748989777587139
5070.736795409125,3111.843627116162,1705.371118253185,0.2263297178744799,1.1144147359081824,4.974132615236866e-05,0.6839014789803178,0.37479577052672214
5063.001435144654,3107.482704135564,1702.348283206629,0.2260129796153361,1.114260028702893,4.974069874941988e-05,0.6838915239226886,0.3746510190064649
5053.897108010108,3102.3518654501027,1698.7887472245425,0.22563982061669569,1.114077942160202,4.9739902029984634e-05,0.6838805199733009,0.37447993720988126
5046.669381232183,3098.279915343114,1695.9616948412327,0.2253434042391837,1.1139333876246436,4.9739248343971275e-05,0.68387230888204,0.37434359441926957
5076.409810331317,3115.0546290671778,1707.5753317911342,0.2265628181456224,1.1145281962066262,4.9741974834543556e-05,0.683911730245583,0.3748989789112187
5070.736745572579,3111.843597350005,1705.3711004446016,0.22632971897830848,1.1144147349114515,4.974132683934356e-05,0.6839014785483832,0.3747957699612388
5063.001370913656,3107.4826663104327,1702.3482597175835,0.2260129801173372,1.114260027418273,4.9740699433582e-05,0.6838915234858073,0.3746510181580421
5053.897216469416,3102.351925070167,1698.7887911284652,0.22563982818569758,1.1140779443293882,4.9739902727893074e-05,0.6838805197710351,0.37447993958063513
5046.669263181958,3098.279847151505,1695.9616503492541,0.22534340249950996,1.113933385263639,4.973924901804199e-05,0.6838723083778098,0.3743435925618211
5076.409871511334,3115.054662064696,1707.5753571905975,0.22656282376665945,1.1145281974302266,4.974197552377313e-05,0.6839117299986596,0.37489898038105307
5070.7369555026635,3111.8437141788118,1705.3711840019582,0.2263297306797098,1.1144147391100532,4.974132753910013e-05,0.6839014784871773,0.37479577422034677
5063.001498884645,3107.4827369078575,1702.3483112704746,0.2260129884443987,1.1142600299776928,4.97407001232139e-05,0.683891523307843,0.37465102089473656
5053.89733136492,3102.351988359351,1698.7888375068321,0.2256398359650113,1.1140779466272983,4.973990341456525e-05,0.6838805195856758,0.3744799420632179
5046.669536689896,3098.2799999700223,1695.9617585945896,0.22534341677192327,1.1139333907337978,4.9739249716939055e-05,0.6838723084042089,0.3743435980048819
5076.409763215584,3115.0545994899758,1707.5753163872969,0.22656282238338019,1.1145281952643116,4.9741976184560016e-05,0.6839117295212552,0.3748989786918818
5070.7367887223745,3111.8436188098794,1705.3711201673239,0.22632972689020156,1.1144147357744474,4.974132819341183e-05,0.6839014779746005,0.3747957713966633
5063.001424959112,3107.4826939591017,1702.348283651343,0.2260129884419729,1.1142600284991822,4.974070078294948e-05,0.6838915229338587,0.3746510197895506
5053.897094656368,3102.351853587675,1698.788746331296,0.22563982926524936,1.1140779418931273,4.9739904055968494e-05,0.6838805190014041,0.37447993791267714
5046.669366282119,3098.2799026764815,1695.9616932286822,0.2253434127770955,1.1139333873256423,4.9739250362508895e-05,0.6838723079284923,0.3743435950717973
5076.409804834115,3115.0546218026907,1707.5753337990357,0.2265628270877326,1.1145281960966822,4.974197684674644e-05,0.6839117293237984,0.374898979721047
5070.736737485959,3111.843588710602,1705.371101355778,0.22632972777123744,1.114414734749719,4.974132884390513e-05,0.6839014776410767,0.3747957707048084
5063.001359244612,3107.482655738224,1702.348259142148,0.22601298871717473,1.1142600271848921,4.974070143044784e-05,0.6838915225920574,0.37465101881641416
5053.897202076419,3102.3519130474388,1698.7887894036892,0.22563983662521697,1.1140779440415283,4.973990471709777e-05,0.6838805188916725,0.37447994017014863
5046.6692477587285,3098.279834629502,1695.9616481405985,0.22534341085117487,1.1139333849551745,4.973925099971095e-05,0.6838723075144943,0.3743435931146903
5076.409866740361,3115.0546556099785,1707.57535908213,0.22656283257021173,1.1145281973348071,4.974197749908769e-05,0.6839117291657327,0.3748989811165853
5070.736948742527,3111.8437066740985,1705.3711850448108,0.22632973935833292,1.1144147389748504,4.9741329506712216e-05,0.6839014776666209,0.37479577490373267
5063.001489117313,3107.4827277819622,1702.348311064154,0.22601299695330174,1.1142600297823462,4.97407020830817e-05,0.6838915224988641,0.37465102150640894
5053.897318954637,3102.351977816472,1698.788836194926,0.22563984431679884,1.1140779463790926,4.973990536668713e-05,0.6838805187885761,0.3744799426101596
5046.669523009428,3098.279988781103,1695.9617567165094,0.22534342502588087,1.1139333904601885,4.973925166142126e-05,0.6838723076203778,0.3743435985131593
5076.4097578984365,3115.0545930686703,1707.5753177242289,0.22656283099409993,1.1145281951579686,4.974197812240239e-05,0.6839117287625437,0.3748989793423125
5070.73678127048,3111.8436112470404,1705.3711206081543,0.2263297353699286,1.1144147356254095,4.9741330123480104e-05,0.6839014772260782,0.3747957719942178
5063.00141450442,3107.4826847676304,1702.3482828546544,0.22601299675211292,1.1142600282900883,4.974070270521295e-05,0.6838915221948566,0.37465102031753633
5053.897081812897,3102.3518431128186,1698.7887445380497,0.22563983742874524,1.1140779416362578,4.973990597046013e-05,0.683880518272599,0.3744799383826984
5046.669352586819,3098.279891782282,1695.9616910418933,0.2253434208599632,1.1139333870517363,4.9739252269360044e-05,0.6838723072115416,0.3743435955129352
5076.409800029657,3115.0546159664113,1707.5753350405068,0.22656283554791876,1.114528196000593,4.974197874697305e-05,0.6839117286307503,0.37489898031610563
5070.736730953718,3111.8435819535343,1705.371101868866,0.22632973611718907,1.1144147346190743,4.9741330736372734e-05,0.6839014769568935,0.3747957712564543
5063.001350111817,3107.4826475709906,1702.348258583199,0.22601299691021345,1.1142600270022363,4.9740703315133205e-05,0.683891521916138,0.37465101930779315
5053.897190674395,3102.351903656223,1698.7887879028706,0.22563984467677545,1.1140779438134878,4.9739906594014513e-05,0.6838805182243882,0.3744799406075156
5046.669235315504,3098.2798247045425,1695.9616461798628,0.22534341881456801,1.11393338470631,4.973925286896881e-05,0.6838723068571859,0.3743435935212649
