q_gas,q_ch4,q_co2,q_h2,p_gas,p_gas_h2,p_gas_ch4,p_gas_co2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800.9923305105544,1705.2010060671455,949.8905665555386,0.04291670158078348,1.069019846610211,1.6379482814414825e-05,0.6508028237311193,0.36253289832128727
2795.7035065758305,1702.1302700332067,947.9335234551344,0.042873773576417334,1.0689140701315165,1.6392432068590773e-05,0.6507954046470708,0.36243452797738707
2798.555400391978,1703.7897461209268,948.985141295599,0.04292714154635084,1.0689711080078395,1.639698612219174e-05,0.6508007711650744,0.3624861947816527
2800.9254136859618,1705.1616587209946,949.8662501837425,0.042965597504619965,1.0690185082737191,1.6398515550270783e-05,0.6508025397122678,0.3625318249709111
2774.9517826055394,1690.082898978965,940.2540477654866,0.042587056766819044,1.0684990356521107,1.639820532084405e-05,0.6507687661641255,0.36204612620767435
2780.3803737526778,1693.2655429108759,942.2318079071879,0.04266734021245973,1.0686076074750535,1.639870744743521e-05,0.6507873734512603,0.3621360902413558
2785.011186237152,1695.9533533685985,943.946079304226,0.042734858500922325,1.068700223724743,1.6398768186811845e-05,0.6507929796219543,0.3622231002596118
2789.8778939949966,1698.772181286195,945.753619532862,0.04280588552505761,1.0687975578798998,1.6398863194171815e-05,0.6507967831355748,0.3623166308061408
2791.8303670260602,1699.897755007338,946.4841093545862,0.042834391858246966,1.068836607340521,1.6398906829010705e-05,0.650796327293782,0.36235613606492
2794.2115040801687,1701.275057036787,947.3703776857648,0.042869260573228256,1.0688842300816033,1.6399000761063372e-05,0.6507975780796972,0.36240250792615486
2798.8213564815956,1703.9459023241502,949.0818069344366,0.04293670321397954,1.0689764271296318,1.6399161557100634e-05,0.6508018092939061,0.3624904735991786
2800.995220558222,1705.2003196010494,949.893948685615,0.04296847640416749,1.0690199044111643,1.6399227032283937e-05,0.6508019254308147,0.36253383467832734
2792.014830769185,1699.9848517734104,946.5723680731355,0.04283723098141958,1.0688402966153836,1.639896685496773e-05,0.6507889188792645,0.362367233694274
2794.776388400111,1701.597293632258,947.5851359561713,0.04287782257142589,1.0688955277680021,1.639913410505941e-05,0.6507961584242731,0.36241522513463403
2800.0747502946897,1704.6701671035316,949.5490654325264,0.042955177078322145,1.0690014950058937,1.6399258094854994e-05,0.6508022533804989,0.3625150972923099
2801.2495680096117,1705.344876126016,949.9911851731055,0.042972248079942536,1.0690249913601921,1.6399255409802523e-05,0.6508010968698191,0.3625397501599733
2799.834849655247,1704.5208745421598,949.4702992432909,0.04295160087280825,1.0689966969931048,1.639922421468961e-05,0.6507980944182232,0.3625144582756768
2801.4562499056874,1705.4617657692793,950.0707757727117,0.04297535863168824,1.0690291249981136,1.6399295914780205e-05,0.6508002040865173,0.3625447765406915
2800.6411810553077,1704.9867986269442,949.7709053316335,0.04296342973581098,1.069012823621106,1.6399265155781222e-05,0.650798382943904,0.36253029633705613
2880.4512550430372,1751.2241698879952,979.4100495021602,0.04412845030634828,1.0706090251008606,1.640170687803756e-05,0.650896764169973,0.36402811414901953
2846.8667187731335,1731.6820265256072,967.021491545057,0.043637367816578905,1.0699373343754626,1.6400222986537606e-05,0.6508177004665584,0.36343548861092767
2823.321174008886,1718.0603444334556,958.2583407188791,0.04329506708742285,1.0694664234801776,1.6400054297249692e-05,0.6507966110265098,0.36298566732438065
2819.0027478162683,1715.5906065227666,956.6226461708736,0.043232553197930644,1.0693800549563253,1.640013659104051e-05,0.6508040400127503,0.3628918697319939
2814.4506979225216,1712.9644088237476,954.9213485786631,0.043165833508980775,1.0692890139584503,1.6399914762615367e-05,0.6508033787939844,0.3628014901747132
2810.5713755199104,1710.725382293638,953.4724515176762,0.04310899725539567,1.069211427510398,1.639973739697575e-05,0.6508025891148533,0.3627246935831577
2805.0805694828427,1707.5501833233898,951.4277983319595,0.04302866753055167,1.0691016113896568,1.6399535290832567e-05,0.6507993646885891,0.3626181020907866
2802.1852497790987,1705.8791097347166,950.3464495294526,0.04298625984490172,1.0690437049955819,1.6399412027495035e-05,0.6507989876433504,0.362560572865214
2798.8964659829585,1703.9760995024747,949.1230113329866,0.042938067256111136,1.068977929319659,1.6399265489910197e-05,0.6507967924482116,0.36249699253096734
2801.1829199197314,1705.3073060593786,949.9653966897873,0.04297141837184367,1.0690236583983945,1.639930850204979e-05,0.650801431799872,0.3625380822150304
2799.469916540942,1704.3111276630689,949.3331268275235,0.042946241902161494,1.0689893983308187,1.6399203656486227e-05,0.6507983944261179,0.36250685962605433
2801.6198134104607,1705.5593854536157,950.1286464396862,0.04297766574939292,1.0690323962682091,1.639926901650463e-05,0.650801449961792,0.3625468019624105
2795.1321271644347,1701.792665997662,947.7279395692719,0.042882777709759214,1.0689026425432886,1.63990510387996e-05,0.6507923758119633,0.3624261226052966
2801.4738796294346,1705.4804276050097,950.0688734691888,0.04297563007488778,1.0690294775925886,1.6399301704089646e-05,0.650803444509764,0.36254188870613047
2797.2169802402136,1703.0067452231124,948.4957876564033,0.04291330026684989,1.0689443396048042,1.639913161476348e-05,0.6507966430472322,0.36246355235096706
2800.5437135876664,1704.9409902328216,949.7240572644544,0.042962009673090926,1.0690108742717532,1.639926393516899e-05,0.6508023601658678,0.3625243697669602
2808.994784482788,1709.839029880302,952.8600074808315,0.043085422754825804,1.0691798956896557,1.6399484990582274e-05,0.6508112886902816,0.3626844624393935
2803.8147578458793,1706.8238344030513,950.9508078206933,0.04300963041509063,1.0690762951569175,1.639929179043177e-05,0.650800804961538,0.3625913458285989
2799.358289013043,1704.242839091727,949.2952979871594,0.04294469089276014,1.0689871657802608,1.6399231060539368e-05,0.6507969092460397,0.36250611222817053
2801.552614401659,1705.521556582451,950.1025929893553,0.04297682752264034,1.069031052288033,1.639932190255934e-05,0.6508018071695802,0.3625451007215601
2800.7308819610553,1705.0432132136598,949.7997640344626,0.04296472046782414,1.069014617639221,1.639926010696436e-05,0.6508001644755295,0.36253030882859455
2770.4625993703826,1687.475014534232,938.5945665300078,0.042522057012361426,1.0684092519874075,1.6398329699837003e-05,0.6507627709667295,0.3619623376159882
